hl60_120h_t_1	hl60_120h_t_2	hl60_120h_u_1	hl60_120h_u_2	hl60_6h_t_1	hl60_6h_t_2	hl60_6h_u_1	hl60_6h_u_2	hl60_72h_t_1	hl60_72h_t_2	hl60_72h_u_1	hl60_72h_u_2	kg1_t_1	kg1_t_2	kg1_t_3	kg1_u_1	kg1_u_2	kg1_u_3	molm13_t_1	molm13_t_2	molm13_t_3	molm13_u_1	molm13_u_2	molm13_u_3	molm14_t_1	molm14_t_2	molm14_t_3	molm14_u_1	molm14_u_2	molm14_u_3	ociaml3_t_1	ociaml3_t_2	ociaml3_t_3	ociaml3_u_1	ociaml3_u_2	ociaml3_u_3	skm1_t_1	skm1_t_2	skm1_t_3	skm1_u_1	skm1_u_2	skm1_u_3
DAC.309.2-x1-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.20567963875697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DAC.309.1-x1-0	0	0	1.20845276871621	3.71470844956119	7.82658030668147	1.9208816329652	0	6.25862518360885	2.1967666648901	0	3.83551794669541	0.580936076604212	1.68211875693999	0	0.867691513136381	1.03391836059642	6.75965690047637	1.79768791016449	1.96719624411551	0.787420521175227	0	1.46106691215748	0	0	1.29236394691135	0	0	2.50557123875821	0	0	2.37446824359341	0	1.10991622050574	2.84279547005513	7.07683493915275	0.970671509025496	0	0.780319121578835	1.08142981387169	0	0	0.558631195404095
DAC.310.1-x1-0	132.889588084697	123.436941008749	18.1267915307432	17.3353060979522	19.5664507667037	19.208816329652	10.3168972508406	18.7758755508266	97.7561165876095	80.0209760400837	13.8078646081035	12.1996576086885	27.7549594895098	13.5681908897574	17.3538302627276	16.5426937695427	13.5193138009527	15.5799618880922	8.36058403749093	6.29936416940181	7.82478042862208	5.47900092059053	5.5790675602236	5.10712038618681	16.8007313098476	61.8409189519924	21.7022334976255	23.802926768203	10.0103318143515	24.4403003643063	18.2042565342161	15.3194445995187	36.6272352766895	31.2707501706064	28.307339756611	26.2081307436884	15.1838418648141	18.3374993571026	20.1866898589383	5.02601591182969	7.37374531481369	3.07247157472252
DAC.314.1-x1-0	10.7748314663268	15.8542860011237	0	2.47647229970746	2.60886010222716	8.32382040951586	4.4215273932174	4.17241678907257	20.869283316456	16.4749068317819	6.13682871471266	2.90468038302106	19.3443657048099	27.1363817795148	10.4122981576366	33.0853875390853	6.75965690047637	26.9653186524673	8.36058403749092	6.69307442998943	8.21601945005318	5.47900092059053	6.75360809921805	4.5695287665882	1.29236394691135	10.3068198253321	0	0	0	1.1109227438321	17.412767119685	22.979166899278	9.98924598455169	8.52838641016538	7.07683493915275	5.82402905415298	1.13878813986106	5.07207429026242	3.96524265086288	2.8271339504042	0.961792867149612	0.837946793106142
DAC.315.1-x1-0	10.7748314663268	13.5893880009632	0	2.47647229970746	0	0.640293877655066	0	0	5.49191666222525	23.5355811882599	0	0.580936076604212	4.20529689234997	9.04546059317159	5.20614907881829	3.10175508178925	13.5193138009527	2.39691721355265	5.40978967131766	5.51194364822659	5.47734630003546	1.09580018411811	0.293635134748611	2.68795809799306	0	0	0	3.75835685813731	0	3.33276823149631	4.74893648718682	0	0	2.84279547005513	0	8.73604358122946	0.379596046620353	2.3409573647365	2.16285962774339	0.942377983468067	0	1.11726239080819
DAC.316.2-x1-0	0	2.26489800016053	0	1.23823614985373	0	0.640293877655066	0	0	2.1967666648901	1.176779059413	2.30131076801725	0	0.841059378469994	0	1.73538302627276	0	0	0	7.86878497646205	0	8.21601945005318	1.46106691215748	2.6427162127375	0	0	10.3068198253321	1.20567963875697	0	0	0	9.49787297437364	15.3194445995186	0	0	0	0	25.812531170184	26.140690572891	24.1519325098011	0	0	0
DAC.316.1-x1-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DAC.318.1-x1-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DAC.318.2-x1-0	0	0	0	0	1.30443005111358	0	0	0	1.09838333244505	0	0	0	0	0	0	0	6.75965690047636	0	0	0	0	0	0	0	0	0	0	1.2527856193791	0	0	0	0	5.54958110252872	0	0	2.91201452707649	0	0	0	0	0	0
DAC.320.1-x1-0	3.59161048877559	3.39734700024079	0	0	0	0	0	1.04310419726814	1.09838333244505	1.176779059413	0.767103589339083	1.74280822981264	0	9.04546059317159	2.60307453940914	0	0	2.99614651694081	10.8195793426353	0.787420521175227	2.34743412858662	1.09580018411811	0.880905404245832	0.806387429397918	0	0	0	2.50557123875821	0	0	2.37446824359341	0	0	0	0	0	0	0	0.720953209247795	1.25650397795742	0.961792867149612	0
DAC.322.1-x1-0	8.38042447380971	0	0	0	6.5221502555679	0	8.8430547864348	7.30172938087699	0	8.23745341589097	0	6.97123291925055	15.1390688124599	0	4.33845756568191	5.16959180298208	6.75965690047637	8.98843955082245	0	0	0	0	0	0	0	0	0	3.75835685813731	0	0	2.37446824359341	0	0	4.26419320508269	7.07683493915275	0	0	0	0	0	0	0
DAC.323.2-x1-0	0	0	0	0	0	1.9208816329652	0	0	1.09838333244505	0	0.767103589339083	0	4.20529689234997	0	6.07384059195467	1.03391836059642	0	1.19845860677633	0	0	0	0	0	0	0	0	1.20567963875697	1.2527856193791	0	0	1.58297882906227	0	3.32974866151723	2.84279547005513	0	4.85335754512748	0	0	0	0	0	0
DAC.323.1-x1-0	0	4.52979600032106	0	0	2.60886010222716	1.28058775531013	2.9476849288116	2.08620839453628	2.1967666648901	1.176779059413	0	3.48561645962527	3.36423751387998	4.52273029658579	0	0	0	2.39691721355265	7.37698591543317	5.11823338763897	9.7809755357776	6.57480110470864	4.69816215597777	5.10712038618681	2.58472789382271	10.3068198253321	1.20567963875697	7.51671371627462	0	0	2.37446824359341	0	1.10991622050574	0	0	3.88268603610198	5.6939406993053	6.63271253342009	10.453821534093	4.39776392285098	6.41195244766408	6.42425874714709
DAC.324.1-x1-0	0	0	0	1.23823614985373	0	0	0	0	1.09838333244505	1.176779059413	0	0	0	0	0	0	0	0	1.47539718308663	0	1.17371706429331	0	0	0.268795809799306	0	0	0	0	0	0	0	0	0	0	0	0	0.759192093240707	3.90159560789417	3.24428944161508	0.314125994489356	2.24418335668243	0
DAC.326.1-x1-0	0	0	2.41690553743243	0	0	0	0	2.08620839453628	0	0	0	1.74280822981264	0	0	0	1.03391836059642	13.5193138009527	1.19845860677633	4.91799061028878	3.14968208470091	1.56495608572442	3.65266728039369	0.293635134748611	1.88157066859514	1.29236394691135	0	2.41135927751394	7.51671371627462	10.0103318143515	2.22184548766421	0	0	0	1.42139773502756	0	0.970671509025496	5.31434465268495	5.46223385105184	6.12810227860626	1.25650397795742	2.24418335668243	0.837946793106142
DAC.327.1-x1-0	0	0	0	0	0	0	0	0	1.09838333244505	0	0	0.580936076604212	0	0	0	0	0	0.599229303388163	0.983598122057756	0	0.782478042862208	0	0.587270269497221	0	1.29236394691135	0	2.41135927751394	2.50557123875821	0	2.22184548766421	2.37446824359341	0	4.43966488202297	2.84279547005513	0	2.91201452707649	0.759192093240707	1.17047868236825	0	1.25650397795742	0	0.558631195404095
DAC.329.1-x1-0	1.19720349625853	1.13244900008026	0	0	0	0	0	1.04310419726814	0	0	0	0	2.52317813540998	13.5681908897574	0	1.03391836059642	0	0	0.491799061028878	1.57484104235045	1.56495608572442	0.365266728039369	0.293635134748611	0.268795809799306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.08142981387169	0	0	0
DAC.334.1-x1-0	0	0	2.41690553743243	0	0	0	0	0	2.1967666648901	0	0	0	0	0	0	2.06783672119283	0	0.599229303388163	4.4261915492599	3.54339234528852	2.34743412858662	1.46106691215748	0.293635134748611	1.34397904899653	3.87709184073406	10.3068198253321	1.20567963875697	1.2527856193791	0	4.44369097532841	4.74893648718682	7.65972229975933	0	0	0	2.91201452707649	2.65717232634247	4.29175516868359	7.20953209247796	7.22489787325518	2.56478097906563	0.837946793106142
DAC.334.2-x1-0	21.5496629326535	27.1787760019263	37.4620358302026	11.1441253486836	10.4354404089086	8.96411428717093	11.7907397152464	14.603458761754	16.4757499866757	0	19.1775897334771	22.0755709109601	0	0	0	0	0	0	2.45899530514439	6.29936416940181	5.47734630003546	3.65266728039369	7.04724323396666	9.40785334297571	0	0	2.41135927751394	0	0	0	0	0	0	0	0	0	11.0082853519903	5.46223385105184	6.48857888323016	0	0	12.5692018965921
DAC.335.1-x1-0	0	2.26489800016053	0	0	1.30443005111358	1.28058775531013	0	2.08620839453628	1.09838333244505	2.35355811882599	2.30131076801725	1.16187215320842	0	0	0	1.03391836059642	0	0.599229303388163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.10991622050574	0	7.07683493915275	0	0	0.390159560789417	0	0	0	0
DAC.331.1-x1-0	0	0	0	0	0	0	0	0	0	0	0	0	2.52317813540998	27.1363817795148	0	0	0	2.39691721355265	0	0	0	1.09580018411811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.320597622383204	0
DAC.331.2-x1-0	0	0	0	0	0	0	1.4738424644058	0	0	2.35355811882599	0	0	0	0	0	0	0	0	2.95079436617327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.60476604623898	0	0	0
DAC.331.3-x1-0	8.38042447380971	10.1920410007224	0	1.23823614985373	2.60886010222716	1.28058775531013	0	2.08620839453628	4.3935333297802	0	2.30131076801725	1.74280822981264	7.56953440622995	9.04546059317159	13.8830642101821	18.6105304907355	20.2789707014291	11.3853567643751	1.47539718308663	1.96855130293807	1.17371706429331	0	2.05544594324027	2.68795809799306	7.75418368146812	0	0	7.51671371627462	0	3.33276823149631	4.74893648718682	15.3194445995186	2.21983244101149	7.10698867513782	7.07683493915275	2.91201452707649	2.27757627972212	1.95079780394709	0.720953209247795	0.942377983468067	0	0.279315597702047
DAC.337.2-x1-0	0	3.39734700024079	1.20845276871621	7.42941689912239	3.91329015334074	1.9208816329652	5.8953698576232	7.30172938087699	8.7870666595604	4.70711623765198	3.83551794669541	1.74280822981264	0	0	0	2.06783672119283	0	0	0	0	0	0.365266728039369	0	0	1.29236394691135	0	0	0	0	1.1109227438321	0.791489414531137	0	0	0	0	0	2.65717232634247	1.56063824315767	1.80238302311949	0.628251988978711	2.24418335668243	0.837946793106142
DAC.343.1-x1-0	27.5356804139462	12.4569390008829	0	0	0	0	1.4738424644058	0	0	0	0	0	0	4.5227302965858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DAC.344.1-x1-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DAC.344.2-x1-0	0	0	0	0	0	0	0	0	0	0	0	0	0.841059378469994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.42139773502756	0	0	0	0	0	0	0	0
DAC.347.2-x1-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DAC.347.3-x1-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.970671509025496	0	0	0	0	0	0
DAC.347.1-x1-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DAC.351.1-x1-0	88.5930587231313	78.1389810055382	44.7127524424999	84.2000581900537	61.3082124023382	80.0367347068833	48.6368013253914	28.1638133262398	88.9690499280491	41.1872670794548	75.9432553445692	41.2464614388991	6.72847502775995	0	2.60307453940914	2.06783672119283	0	4.19460512371714	2.45899530514439	3.14968208470091	3.52115119287994	2.92213382431495	5.28543242547499	2.41916228819375	1.29236394691135	0	3.61703891627091	7.51671371627462	10.0103318143515	0	18.2042565342161	22.979166899278	0	0	14.1536698783055	0	9.86949721212919	10.1441485805248	2.52333623236728	2.51300795591485	14.7474906296274	5.3069963563389
DAC.352.1-x1-0	23.9440699251706	18.1191840012842	6.04226384358107	9.90588919882985	2.60886010222716	7.6835265318608	1.4738424644058	0	14.2789833217857	30.5962555447379	4.6026215360345	2.90468038302106	15.9801281909299	40.7045726692722	7.80922361822743	22.7462039331212	47.3175983033346	9.58766885421061	11.3113784036642	12.9924385993912	14.867082814382	2.92213382431495	0.880905404245832	3.22554971759167	5.16945578764542	0	10.8511167488127	3.75835685813731	0	5.55461371916052	18.9957459487473	38.2986114987966	21.0884081896091	8.52838641016538	21.2305048174583	19.4134301805099	12.5266695384717	12.4851059452614	11.8957279525886	3.45538593938291	4.48836671336485	3.07247157472252
DAC.355.7-x1-0	0	0	0	1.23823614985373	0	0	0	0	0	0	0	0	3.36423751387998	0	0	0	0	0	0.983598122057756	1.18113078176284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27.3309153566654	48.7699450986772	20.5471664635622	2.19888196142549	0	0
DAC.355.2-x1-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.365266728039369	1.17454053899444	0	0	0	0	0	0	0	0	53.6180560983153	0	0	0	0	0	0	0	0	0	0
DAC.355.3-x1-0	0	6.79469400048159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DAC.355.4-x1-0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.599229303388163	0	0	0.782478042862208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.8777825641194	28.091488376838	23.7914559051773	0	3.84717146859845	2.23452478161638
DAC.355.5-x1-0	0	0	0	0	0	0	0	0	0	34.1265927229769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53.0297907735862	0	0	0	0	0	0	0	0	0	0	0
DAC.355.6-x1-0	19.1552559401365	0	0	0	0	0	0	0	7.68868332711535	8.23745341589097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59.9354759073101	0	0	0	67.5680962984229	58.914093679202	131.213484083099	0	0	0
