gene_name	hl60_120h_log2FC	hl60_120h_pvalue	hl60_72h_log2FC	hl60_72h_pvalue	hl60_6h_log2FC	hl60_6h_pvalue	kg1_log2FC	kg1_pvalue	molm13_log2FC	molm13_pvalue	molm14_log2FC	molm14_pvalue	ociaml3_log2FC	ociaml3_pvalue	skm1_log2FC	skm1_pvalue
ENSG00000166233	ARIH1	-0.292346162895824	0.0782712024148699	-0.162429597388903	0.351976474164533	0.148178782297055	0.242202443923543	-0.0624633723125296	0.650859826846012	-0.139011349854385	0.0389457414466386	-0.0113889804445026	0.94348600159307	0.124788159970431	0.405727931329262	-0.0828286731813309	0.125219370355067
ENSG00000166250	CLMP	0.278932985996939	0.506214301258125	-0.120759386196163	0.781978025376162	-0.586818519381145	0.183786259112766	0.494062999507705	0.337842749711601	0.323515043116614	0.11034372091421	1.40445388769737	0.191248477499413	-0.470772445846683	0.062804010544634	-0.0721558496998194	0.543535219542509
ENSG00000166260	COX11	0.232109552218724	0.151181836586738	0.415429147906684	0.135029220210348	-0.016154600008063	0.936007706914771	0.0105788719911472	0.955374465385487	0.388070073654667	0.030688823328485	0.374244755967033	0.243738834535545	0.115926434553824	0.828045949317952	1.23108636443656	0.374386941229556
ENSG00000166261	ZNF202	-0.874056420032652	0.0556990828107167	-0.202928529609962	0.526701646834289	0.0991783352328492	0.45297279915148	-0.00968980189155061	0.924638813423055	0.0143381954489967	0.846547413354512	-0.276198451820224	0.0852287153133456	-0.0992266612070567	0.5060093034017	-0.648843912417776	0.00829773737069842
ENSG00000166262	FAM227B	0.109662671505219	0.732653152823516	0.210013971395964	0.23284246934365	-0.129323139728271	0.428290751056708	0.223397686665504	0.106906315719755	0.450628713925344	0.116034144570708	0.92862105104306	0.01563278493126	0.481294259193345	0.0103110681532789	1.01632632890009	0.00370819049020038
ENSG00000166263	STXBP4	-0.20808271157827	0.340731164320359	0.0818644084669477	0.615962210185274	-0.203434489910625	0.127457878201356	-0.303662305708889	0.0552823533050164	0.341431195815164	0.00759445742002922	-0.027849904461409	0.864201023739428	0.0237964514198547	0.89738802524359	0.0322650066925245	0.632987948434716
ENSG00000166266	CUL5	-0.211671790611896	0.0804035322023294	-0.0101818506354843	0.960873061765046	-0.0072980815174804	0.939388939086159	-0.0588325142105649	0.624278125934523	-0.183323658912021	0.0327486493479296	-0.118231285419102	0.295311942209944	-0.0205364033325055	0.90736865069348	-0.0554023767901361	0.329426983629754
ENSG00000166272	WBP1L	0.0171102180572099	0.888567711582465	-0.115913438409548	0.441539028955364	0.00261900440615434	0.994182419723934	-0.234402363917821	0.293877217600157	-0.258951432972652	0.040814873466525	0.188748338167062	0.188987588825716	0.17327251608267	0.304830402491798	0.101107484620903	0.139161383445273
ENSG00000166275	BORCS7	0.0632934816886419	0.796067437165937	0.153381980182686	0.444793914395505	-0.407517965374074	0.111440657388564	0.513118437865411	0.202506332285374	0.0148717826007426	0.883002715716867	0.566122086299146	0.129253239076476	0.767715342689396	0.462230170450051	0.247071087122816	0.00558659236446427
ENSG00000166289	PLEKHF1	-0.238212268954726	0.318482176701688	0.285191401044157	0.377698834288196	0.12959455851936	0.831374404594211	0.474112430840687	0.232191543310738	0.100612964122794	0.272512377385805	-0.277998205417874	0.622450718200714	-0.241844582649395	0.311018641783287	0.0213725445788013	0.907145142058141
ENSG00000166295	ANAPC16	0.218100681963481	0.155888071900532	-0.342307182581431	0.206161242261748	-0.141557390828615	0.256723106292468	-0.155256302333574	0.267781480711362	0.0699005152677765	0.532763716801336	0.0980311730975076	0.560579935576664	-0.085916524533052	0.834682506116272	0.162294533584182	0.109228778421384
ENSG00000166321	NUDT13	-0.385011060355888	0.155619680966583	0.025280548400565	0.862574870079296	0.127068504480775	0.275644968955632	-0.0867403383981046	0.798351230484034	0.566180412184283	0.00218610901605972	0.0598703132290482	0.691239541726478	0.100422823249314	0.510656279159601	0.0533600165373929	0.309041563326365
ENSG00000166326	TRIM44	-0.283545420088833	0.086721142934684	-0.0951018023944592	0.730516068863428	-0.138886920248482	0.562861012414473	0.011647806445348	0.900101390159871	-0.11448796651372	0.104967809806384	0.170411380009047	0.150663034563926	0.505300472777242	0.0128601395562025	0.0430750262607291	0.527115039791373
ENSG00000166333	ILK	0.500494191527141	0.0267341514969275	-0.638863228068446	0.343643651634007	0.564739008538634	0.118658536887043	0.129352391566744	0.21411165257679	-0.14910828948346	0.0230238902520877	0.297247675227352	0.0589258758250061	0.0377555169956621	0.754939154091469	-0.00531745644701148	0.911862365634774
ENSG00000166337	TAF10	-0.10968901306762	0.426476103914641	0.324627369244561	0.26897892874709	0.209892253036269	0.111701309620275	0.263099993450455	0.359326378291978	0.10127222981509	0.224360388384872	0.010762007571658	0.94670453989535	-0.146244399764808	0.418768040432236	-0.0534716304771022	0.703605690046234
ENSG00000166340	TPP1	-0.202485568538431	0.859986349946657	NA	NA	-0.766147310318281	0.0737312629045898	0.11581187267229	0.706375344197266	-0.113377456369451	0.357207071888813	-0.403538584974935	0.249849546391735	-0.0828894921693036	0.738221745349237	0.0118224457412422	0.931430988946364
ENSG00000166341	DCHS1	0.40314410834792	0.119100407363048	0.595070260926672	0.0938773978657049	0.120635501005371	0.746995517596308	0.14728703831651	0.539697746334214	0.343506638480045	0.39835522578389	0.214809019261711	0.688007391414846	0.0139922062754689	0.916266223832436	NA	NA
ENSG00000166347	CYB5A	-0.276915509467603	0.0621579118275028	-0.510721602384504	0.212139854984143	0.304586898312312	0.158596363436199	0.089911716977433	0.751415375342921	-0.668396818757881	0.197546576585392	0.35274466435038	0.52213247854112	-0.647522989424182	0.315179797156055	0.091423838304048	0.656154945690145
ENSG00000166352	C11orf74	0.312226764337371	0.227414668844644	0.119245907190297	0.644476656885342	-0.152548709591647	0.408547034519034	-0.102310421252327	0.824404030355195	2.36467907768436	0.00586053302546383	-0.0960262005119447	0.61395521747109	0.53612818182288	0.396498263620946	0.166847281269041	0.0980776659776439
ENSG00000166359	WDR88	0.455421952404106	0.342756989665918	-0.0359804347563257	0.808832769452981	0.0865244869518542	0.698343401203039	-0.101123405411337	0.662707193357925	0.170656446843558	0.275181459975836	-0.456594780564294	0.330543959749663	-0.868045256944667	0.0962127420790204	0.269371012486929	0.0264643577388042
ENSG00000166377	ATP9B	0.0336318398547769	0.797752116606579	-0.43719926641592	0.079281246726536	0.106750613226547	0.340238777498563	0.0470520764265071	0.703403817402955	0.026183639310764	0.789356446931521	-0.0404621152837556	0.806634876033909	0.411887935855529	0.0494157541210098	-0.152120240098873	0.122674373348747
ENSG00000166387	PPFIBP2	0.0734756924592797	0.760973132686102	0.16549239770372	0.466539611285712	0.146502419132476	0.26227736909427	0.539799918675168	0.6221872734562	-0.208925250825856	0.299507960141284	-0.0544937852062821	0.676859226013709	0.599170841748696	0.0164216255502414	-0.0142519093013749	0.888710643679724
ENSG00000166398	KIAA0355	0.408096500951647	0.0219492149613708	0.19379910529613	0.337288107200125	-0.169155839196777	0.345211630118931	1.72569147222805	0.193463256996185	-0.111073086155335	0.257144361806665	-0.901175480213426	0.100109363414516	-0.153636704409025	0.231944813218317	0.149781994065085	0.0146884096075591
ENSG00000166401	SERPINB8	0.221751181293947	0.073226547813787	0.185813550755894	0.327987206408998	0.0148802727799672	0.876578674121094	0.120729465626346	0.693004162619134	-0.174361680249412	0.180070803586054	0.452109725276535	0.115276886749806	-0.0286611710159517	0.875458117033972	0.162896143853137	0.128487250358054
ENSG00000166411	IDH3A	0.449738968464862	0.103741761804905	0.400869962934974	0.241841532541374	-0.119815572905479	0.614318375337298	-0.146934000252474	0.626802311632819	-0.0485775177545469	0.57116348651319	-0.0464585889274471	0.743685038530187	0.111820312485346	0.517380660381989	0.0514492896171715	0.35761035268612
ENSG00000166428	PLD4	0.302395953530086	0.0370583906598161	0.922846121299811	0.0173607282585057	-0.07824857542185	0.874302907854656	0.226045598178285	0.26431574461013	-0.0391494034787804	0.488241290329951	-0.0580725756201274	0.753306159740028	0.646747246747258	0.0650678433938991	0.428344037429573	0.000792607037827338
ENSG00000166432	ZMAT1	0.273109084213898	0.437954640898034	1.4946858323884	0.0868176726902675	-0.31865622493782	0.56978120492831	-0.130455893504387	0.448404856015519	0.257721374872019	0.168819617654923	-0.305960688822823	0.186135739974485	-0.0354756481862301	0.922370951128518	0.290814356094946	0.0758627993698709
ENSG00000166435	XRRA1	-0.394080583969282	0.173705976605404	0.0740983991528875	0.63305710229042	-0.124788951888975	0.788736071356956	-0.843730916412737	0.367134376223583	-0.0867764356721293	0.448677080483239	0.308425020687885	0.199117453727984	-0.201157100912553	0.483271484334229	-0.211134752925326	0.0807807819188067
ENSG00000166439	RNF169	0.0686292051030286	0.476375199489083	-0.0817690445998883	0.545467075725753	-0.179607992843127	0.115106401968048	-0.0670144204500545	0.514220879134585	-0.140895524448982	0.0426201748556607	-0.328496319058822	0.0668140994963883	-0.181610707977859	0.195338511832631	-0.120078443847113	0.0625704451290083
ENSG00000166441	RPL27A	-0.05365473514293	0.64884670262886	0.231628066027015	0.383143330737103	0.209568343354839	0.239506969934262	-0.0850083791126164	0.776475751649956	0.611142116253553	0.00100768740813543	0.11046747924144	0.485657072074103	0.202744826147237	0.332602196906346	0.196341377675212	0.219295574016793
ENSG00000166444	ST5	-0.368335565155222	0.611782279340808	-0.122770042432385	0.698891565508959	0.410845283169556	0.0577955388760579	0.614540495599532	0.0482249489907848	0.0364440258617219	0.681883602440311	-0.0379557085161544	0.766224901535796	-1.4994784354269	0.137371147240462	-0.0745049388633103	0.449291788447532
ENSG00000166446	CDYL2	-0.0860665895946722	0.88551166515744	-0.517014288079272	0.054197022241923	-0.285442098244201	0.31118001434478	-0.0523172312030276	0.751849455594321	-0.362469232136398	0.0309085629701557	0.310114963813407	0.486300594492033	1.32259829677457	0.0154305894679367	-0.0265919790293305	0.765529705277112
ENSG00000166451	CENPN	0.321199884679426	0.0849093367915109	-0.126786341744565	0.550305551266069	0.146061456948212	0.345653501192882	0.258160168821708	0.0819565982522986	0.46988020173747	0.0274506890358162	0.0449084612779978	0.825539453076899	-0.2530412158641	0.284644092648586	0.592838918403743	0.0645805225994037
ENSG00000166452	AKIP1	-0.269398843594489	0.0740479445607774	-0.10858125874775	0.450147948039783	0.0920858769281691	0.370535106560671	0.0626076518381742	0.886686958620408	-0.0138640643055927	0.784033753713696	0.590322355058885	0.0876710100680355	0.820641165603137	0.0355181375117379	-0.37485533838033	0.00232131232605476
ENSG00000166454	ATMIN	0.101972919755515	0.501868289114491	0.243811565093521	0.163540068210091	0.0587662905224126	0.610128473735089	0.0930372989255986	0.558542530646449	-0.24902551322311	0.0322828885977925	0.370958221331201	0.0409138970070823	-0.194555121077067	0.382526308652764	0.0753341084082637	0.493515168866958
ENSG00000166455	C16orf46	0.126781757782381	0.452291905012715	0.302187537222226	0.14750764309585	-0.221916641434494	0.257904388662451	-0.415172180797119	0.217350309478675	0.245262312598853	0.253968384879706	-0.0357876694720912	0.897827059333983	-0.415323942663681	0.0838726699716442	0.129715543721542	0.463866355340386
ENSG00000166471	TMEM41B	0.209031123174756	0.155571350058489	-0.0759918185456063	0.571000041161965	0.0721794788630957	0.592955746824766	-0.0114377415436195	0.940104312850381	-0.211531223503554	0.123654213189971	-0.622271214555153	0.158230694915387	-0.132381229861339	0.510796195276387	0.12774489696028	0.0746015743386748
ENSG00000166477	LEO1	-0.33620548829166	0.0241346503674836	0.219824831572176	0.389705068611687	-0.0696285165463332	0.4977977269402	0.105891260022921	0.616246744472823	-0.127027175489418	0.101500146564247	-0.681809330553713	0.063710836366747	-0.032174688580657	0.888339251467301	-0.835076794599504	0.000123665671196584
ENSG00000166478	ZNF143	-0.0720399340693528	0.477238437684835	0.245918752091824	0.117968842231435	0.0503990139643119	0.67191207360365	-0.202451316916525	0.292035072924359	-0.0466545989682027	0.574325557151243	-0.280229730356756	0.286763527271317	-0.289413151267225	0.744343630313737	-0.0617417364652972	0.464206584543046
ENSG00000166479	TMX3	0.447345841232116	0.0257129422977555	0.00582240751618937	0.974396684686361	0.0402730782912029	0.683255879502878	0.289316926958043	0.155267696273254	-0.0616290625535667	0.300654814310561	0.0384743851416342	0.760311160695633	0.264522663312772	0.078307905437647	-0.0287726235119937	0.647531980675482
ENSG00000166483	WEE1	0.090714692335135	0.396064471847457	0.0218887394325146	0.866289761817472	0.0789513394840235	0.640841423154651	-0.00639021928026134	0.957985875337519	-0.0732714689426621	0.407971849727971	0.0720049956804725	0.576723611379857	0.104459579642052	0.421600699978937	-0.0829827006743014	0.199298424558631
ENSG00000166484	MAPK7	-0.440704611280927	0.36705329277393	1.36316984053755	0.0311762896327223	-0.972981200789569	0.503752377520445	-0.938358253555798	0.215878314918589	0.232791494034209	0.0264757125499827	-0.310340499385181	0.340110595306856	0.191978356226394	0.160199742868485	0.121193705310775	0.254974064376014
ENSG00000166501	PRKCB	0.1691203263225	0.138773580911327	0.0427364952787485	0.768059844306646	-0.0971137998021344	0.615386268760065	-0.0147276755993603	0.871286283893466	-0.419054519478768	0.00653295257918606	-0.0131168798730344	0.910752634361542	0.224807338169092	0.0703581675668103	-0.0434519145350971	0.498456351533035
ENSG00000166503	RP11-382A20.3	4.06234441938484	0.110311596981172	3.89082964607204	0.00214221969044466	1.33582364156352	0.0265550169023546	1.59205070773159	0.0208102193138489	0.229221315773501	0.108638245456643	-0.956131618716231	0.160562962800813	NA	NA	-0.0475819441835308	0.309727627666312
ENSG00000166508	MCM7	-0.205417458600498	0.320837189634614	0.229665631576277	0.410664618775082	0.100069417802419	0.485133603642906	-0.0862807018276045	0.712031908916648	-0.0385318742561563	0.517009246527986	-0.533417902580235	0.020257593512666	-0.24572405166751	0.0711272879387319	-0.10156461276063	0.287953914336349
ENSG00000166526	ZNF3	-0.969311678124244	0.0180560369882839	-0.0448748601881966	0.736311638643876	0.324256279891033	0.0417493968485925	-0.146194628429806	0.579916638748903	0.243282005452777	0.0751598548659153	-0.577005655568451	0.0260150972770819	0.331130185718595	0.228478932717821	0.139161187296305	0.428201897393336
ENSG00000166529	ZSCAN21	-0.00057246888641109	0.998593587538336	-0.0178219118399166	0.925079437563595	0.179830154689204	0.155856279185941	0.324339672754586	0.347557092882894	-0.0823653959836586	0.604866669844654	-0.0487390045152366	0.893981778585918	0.0275342346362732	0.875666245821894	0.692021657872028	0.424857074320985
ENSG00000166548	TK2	-1.04622921315369	0.00746956653335612	0.407305103040975	0.239573442036269	-0.141081780500608	0.667907847439696	-0.0279761170126337	0.888943005278981	-0.021678459554907	0.735206792947051	0.190417794219886	0.541144965692056	0.0582919076685768	0.682384589837909	-0.95762690187403	0.0310864932165478
ENSG00000166557	TMED3	0.0582655853959367	0.588314304100121	0.00658413962114587	0.965719837476674	0.124454994869432	0.242133387534703	0.124522119298885	0.329146417707233	0.0181528811791561	0.743159500631417	0.116297517784912	0.326791237759771	-0.520742388656714	0.0552730849435032	-0.424465869473118	0.00491781322232652
ENSG00000166562	SEC11C	0.360294985772536	0.0204466957210874	-0.0174359464275751	0.949614151075482	0.0163721005102798	0.931217367665297	-0.823703276831321	0.373619610830926	0.620003700673734	0.0269555976298248	-0.587315300532884	0.283104782632435	-0.069690043230452	0.788696456780393	0.153859042797669	0.470304146653201
ENSG00000166575	TMEM135	-0.373438726978033	0.0361942796867728	-0.252598118417573	0.232230151727443	0.0357128880405113	0.848349998851073	0.0391787586577119	0.724837042032507	-0.180776929806426	0.102288756051566	-0.163688958101996	0.175442318022038	0.116210194446497	0.749993047911585	-0.128694812320291	0.032006566168746
ENSG00000166578	IQCD	0.655933528973708	0.0177744819997485	0.406135458828125	0.156551274907317	-0.148117142505254	0.756901751077787	0.35161926040973	0.0470206351442615	0.237377445277393	0.624316385465938	0.621587816397353	0.177864697277212	0.265945916118442	0.374238389786686	-0.188345810448142	0.295297462447868
ENSG00000166579	NDEL1	0.171697980742357	0.309993842058236	0.479248260134553	0.0218567268129672	-0.0895103691524562	0.711312168683606	-0.0573380727418666	0.834153993502741	0.0576002099607663	0.315548506978316	0.103426071362619	0.614868671799284	-0.00378948909571217	0.980485755767823	-0.0756310410572383	0.179349931794028
ENSG00000166582	CENPV	-0.863597315635519	0.0103080611725633	-0.265460124944646	0.319027827825871	0.138778605470161	0.356648534178507	0.215967482216992	0.11891082962407	0.161423309439549	0.0274861041858059	-0.0698973682335036	0.609180224382118	-0.780243209141709	0.0839253904922395	-0.139471928432745	0.102998413483398
ENSG00000166595	FAM96B	-0.135870462611213	0.511679795778536	-0.146245916736075	0.48992760199001	0.00395222026359995	0.981315958827952	0.245480094858265	0.424251686514651	-0.0645362503926964	0.330463876551318	-0.15126734777626	0.506143057630197	0.349067628956652	0.0636108122435348	-0.0839900465386185	0.468218176242392
ENSG00000166598	HSP90B1	0.121648418905602	0.240866119185837	0.23680233196779	0.14183451603184	-0.0380008703011634	0.783182662323194	0.000283552302923623	0.998216105087642	1.58119426579356	0.0235266576611334	-0.676614108449814	0.00214036037778739	-0.186621376878383	0.229925970346735	0.71253529796558	0.00827065509810338
ENSG00000166664	CHRFAM7A	0.00247463980993196	0.991318623527963	0.701342324819895	0.559333051321476	0.222938068436196	0.791679180269291	0.608094361609812	0.0985936977534077	0.0580731463910974	0.372029095890672	0.0815668967362263	0.659315725814816	-0.174576634567923	0.571974972209347	-0.0575226827102486	0.505327797454664
ENSG00000166685	COG1	0.16182557027062	0.153321300918955	-0.0859299863240266	0.602456655950073	0.182091920955086	0.266580259072327	0.141831891691456	0.449306613466269	0.345649503156162	0.00256288985049919	-0.0107450292812699	0.939878406726889	-0.0909268064222855	0.453178022029681	0.119448094220077	0.0627476203758538
ENSG00000166704	ZNF606	-0.152032410037958	0.206520297066225	0.373779967586151	0.0843017488425545	-0.353029129046087	0.0604898322216862	-0.073161176967638	0.463745634445963	-0.793525412339317	0.259286528695935	-0.128951120404854	0.849727193333069	-1.0320157041271	0.511674120275154	-0.0974496833400977	0.524991790130888
ENSG00000166710	B2M	0.223606570644966	0.0674398584285903	-0.137904860793571	0.56922747715982	0.0304785046264426	0.790436107791308	0.112186251839684	0.509262455292687	0.582997045803396	0.00517581333738496	0.635749893854062	0.0117714453356982	0.252022717154694	0.202516611323024	0.139809801786374	0.0220544059056822
ENSG00000166734	CASC4	0.189683438974334	0.116292082367767	0.45413459416977	0.184913176661711	-0.287974843605769	0.12846396529857	-0.106968397422932	0.436439718232544	0.0363616623091136	0.579090226307102	-0.0675721756408225	0.541871807841638	-0.103177340170507	0.460955554733645	-0.0221433411802897	0.645208320425586
ENSG00000166743	ACSM1	0.0748484427678527	0.594958766844294	0.342282542478441	0.111137526478793	-0.634486049568531	0.338289314961267	0.148228834498224	0.827436369791523	0.70140416782445	0.0013957667408885	0.0500527613826119	0.884331733259955	0.0818623851423255	0.784288090029316	0.206040135653598	0.0432571003708873
ENSG00000166747	AP1G1	0.00377294129594602	0.973160610763402	0.321834694552333	0.0610296158267361	-0.302290973631352	0.0288690913901226	0.0750393803765414	0.520683928259818	-0.269454734162775	0.0598570893184911	0.138369000876897	0.262723808905383	-0.147224715253609	0.348123492879649	0.14775329076998	0.0483495094460792
ENSG00000166750	SLFN5	-1.2959403701938	0.203040124867799	-1.40578909307378	0.203003669675501	1.24616973208457	0.254612786201685	-1.09448852428099	0.237722322318369	-1.00766761006001	0.00391545266778082	0.317309356677442	0.542231212222082	-0.0292943077456663	0.932775139006953	0.336378820063629	0.218705477019406
ENSG00000166762	CATSPER2	-0.591091365739114	0.18670205312921	0.171767738212467	0.565984526693085	-0.113031624477782	0.285251026819126	-0.580224261940536	0.128603856626936	0.509079051604553	0.0400327203723836	0.24570424528946	0.190381222929286	-0.401980312711184	0.00886778613760727	-0.00221142714016556	0.985432190243623
ENSG00000166783	KIAA0430	-0.137841217103566	0.324336549366468	0.189225348624898	0.200375843890649	-0.419235550617682	0.0778920692451312	-0.0129260713887549	0.926774552705558	-0.0624272746983495	0.286701006846201	0.292388952943144	0.228201298998343	-0.0130366849816733	0.936327057341844	0.105932350964364	0.130071457539231
ENSG00000166788	SAAL1	0.212375143877303	0.0979335043381706	0.11184555980599	0.545484598359937	-0.203120881029457	0.290339352917472	0.411696057596425	0.322393754466818	-0.00687325476270023	0.939362149315001	-0.0309155201207337	0.908608968099164	0.781173906982232	0.012328784814909	-0.0123887633189827	0.904124973072039
ENSG00000166794	PPIB	0.233916018953691	0.0727266401712919	0.529053267644257	0.0295891429137953	0.0514823024278059	0.639367428124997	0.0966367859812235	0.639333234268003	0.398222822609201	0.000816997968803635	2.74783726316885	0.0635209114889925	-0.051357606996577	0.703234026363038	-0.13694918773599	0.120337546883764
ENSG00000166797	FAM96A	-0.468299233468992	0.0177408874383192	-0.211601872790174	0.279037514969475	-0.174905539020993	0.150623118040884	-0.126756206429857	0.513749489339543	-0.0355336891856899	0.515075707151888	0.414626893482336	0.102995100181795	0.196842644030172	0.523841659366405	-0.0837634772090108	0.155997964025841
ENSG00000166800	LDHAL6A	-0.193474655785961	0.251795108392975	-0.182411774755872	0.441082354561992	0.60124879301565	0.137620517085552	0.496178379181916	0.196982690441915	0.39636654959754	0.061314682093957	0.011394612536584	0.978566482907905	-0.177220624079432	0.676825657086507	0.542235606018969	0.00185346083455894
ENSG00000166813	KIF7	-0.202190807528138	0.510495056120823	0.293058634952011	0.181011058124353	0.131431303741366	0.395321956959692	0.282464764533864	0.356249208753237	1.13234019535125	0.036607723861355	-0.337495122437825	0.358652693082378	0.159296218587692	0.470629631380067	2.68243740140525	0.0201952450110933
ENSG00000166822	TMEM170A	-0.160912080439803	0.475545513212037	-0.224566735971873	0.327762223736834	-0.0428954526852355	0.833270289646107	0.175278254480678	0.326765646806405	-0.716161136671236	0.0124328329062235	-0.332526949729451	0.413016626174772	-0.201993134553339	0.144126420435111	0.13540914559472	0.150078164998261
ENSG00000166825	ANPEP	0.338381516923846	0.062527484333603	-0.395647258705589	0.496719353091704	0.0985006281462335	0.503862251663687	0.0311417459082675	0.79714732024811	0.0701576384567398	0.812545570516383	1.69756179934479	0.0506700775009436	0.332383930207432	0.1025033557844	0.501005788160306	0.0774550517964941
ENSG00000166839	ANKDD1A	-0.127446997746814	0.586252313909291	0.109497219062344	0.824426046847293	-0.147210887112095	0.684242835469377	0.116973969414808	0.825739245577486	0.103213569734299	0.4485511843193	0.628466223258465	0.00398762870374537	-0.52183535282104	0.249155177962983	0.471632084793617	0.00944130873628182
ENSG00000166845	C18orf54	-0.0371237272413798	0.917016518958474	0.81719783043789	0.386860862947471	0.466074649249096	0.410869626621517	-0.0101019169050258	0.967540841767871	0.00664169466372487	0.971398974549146	0.453682650609784	0.0531105744589138	-0.282957192259923	0.443823016197272	0.307151946009464	0.232102310127196
ENSG00000166847	DCTN5	-0.890259805979343	0.0211154662618655	-0.279119349574351	0.18537649831591	0.561455212885676	0.014340424318498	-0.203344688395839	0.345607134522003	0.0468439582254571	0.522064018069854	-0.663439684578176	0.226116014016834	-0.147883530239032	0.791786979185517	-0.21301692432099	0.0194167739437683
ENSG00000166848	TERF2IP	0.128387707962335	0.571801909201497	-0.0811028898212249	0.686356716224196	0.227115031550395	0.109361852268652	0.158732075140708	0.475078039672647	0.0478163047852102	0.436545245982211	0.0601812666163487	0.644294526074807	0.0222946613025954	0.935382716966884	0.144554282126072	0.1035548015595
ENSG00000166851	PLK1	-2.00035756388203	0.00164918440728559	-0.879756308087728	0.0332685394249584	-0.0427652666651435	0.726191739189731	0.246312720748697	0.0472309628773734	-0.883372409140806	5.48312549699304e-06	-0.703354711911369	0.0116257339262712	-0.122316322024705	0.274062368954683	-0.363316297345033	0.000182832693196549
ENSG00000166855	CLPX	-0.349370688937466	0.0514027233566725	-0.32453337258189	0.0916238919984191	-0.065743145621865	0.6655271066161	-0.00452043791396645	0.961118122981101	-0.0424319880942839	0.453985509910647	-0.200236024015355	0.126237479930073	-0.0458418653898265	0.700086086449638	-0.224498255554699	0.0125438107750422
ENSG00000166860	ZBTB39	-0.206557638266962	0.203536155479252	-0.0572563657947082	0.777811514942622	0.0360174720653224	0.796710636086834	0.0816116914254721	0.608113514756266	-0.0958783875583984	0.232220612722865	-0.0406169127047494	0.808096975268249	-0.000219652135269255	0.998546130940515	0.217687782086606	0.198786702898499
ENSG00000166881	NEMP1	0.0511530586580342	0.766331712411981	-0.00644432329929255	0.967232816051912	0.140583354236746	0.255061747406989	-0.0354713009235453	0.953355281662688	-0.174043085379631	0.151867382787402	-0.0662627130933665	0.84296933662285	-1.23765716456036	0.195934422636347	0.20605228530832	0.0127887329144252
ENSG00000166886	NAB2	0.506672606779857	0.0194801098273137	0.251022232652973	0.271161666107069	0.30066097673854	0.0387973861534383	0.351503870873891	0.0678704011869209	-0.106101644026353	0.558345700395062	0.277479497369366	0.143639026830641	0.00583720830334604	0.956768548590314	0.36993007264309	0.321618778549051
ENSG00000166887	VPS39	0.0913027653424962	0.373018331009347	-0.104187411679807	0.522184304657741	0.0428082921632525	0.82109138824156	-0.0312203055819739	0.747061650782337	-0.196105102321618	0.0148952332668399	-0.0304713140970606	0.778403062120601	0.0288586464231816	0.802551297565192	-0.22860649506395	0.0272663843922405
ENSG00000166888	STAT6	0.165536483952001	0.477857074453461	-0.100143249992679	0.475057210921642	-0.0540318465944951	0.627939510289493	0.280217483214337	0.311895645749224	-0.0853429452156693	0.326332191863171	-0.130101452309638	0.296228669426149	0.00824698297759721	0.945339214854752	0.12179931761527	0.527871965378524
ENSG00000166889	PATL1	-1.64128555168194	0.0806773905419148	0.090552938375924	0.731883170992543	0.126150470650924	0.498754831448672	0.00966547752012076	0.935069298482642	-0.19647169294548	0.00612391710386081	-0.237289406663484	0.157194795206344	-0.344031456533919	0.0831125300724688	-0.332158716984294	0.000541002227267712
ENSG00000166896	ATP23	0.107413514795884	0.411492649194542	-0.185072420767126	0.280727697325484	-0.113399352446291	0.357270154539019	-0.209012173963056	0.180771635090899	-0.445762760042123	0.0224910672520662	-0.0914513372330992	0.761688571007655	0.0143206889435078	0.943538273929137	0.0735483669748336	0.618993194304626
ENSG00000166900	STX3	0.679561181216521	0.00263454224311174	0.512835919782992	0.0156482990382185	-0.183038580391399	0.359260388969764	-0.302788634548772	0.773503360591267	0.091065372739533	0.478865451282466	0.295838637133235	0.280372634280251	1.14550389075328	0.0157406559259919	-0.0477425925202714	0.297849388224789
ENSG00000166902	MRPL16	-0.728033120030045	0.0227308123826846	-0.0134322848229074	0.971018419591009	0.0153473942876353	0.93714235824249	-0.126102439729983	0.231703270087099	-0.348730049822481	0.00519016965538347	0.0622266161814268	0.819016480565456	-0.100419571478226	0.554099833735158	-1.13353732658162	0.0142097025843966
ENSG00000166908	PIP4K2C	-0.0505640110843856	0.728802611868417	0.000581728753042077	0.997151635407396	0.209121987962916	0.199515415944019	-1.11882429897428	0.0774878230681424	-0.0330394845801092	0.589578781060305	0.395378526231515	0.089548455412914	-0.146877764956256	0.322179315313729	0.271080517178479	0.00820120271183885
ENSG00000166912	MTMR10	-0.0405882771137927	0.806245975954888	0.0290864112531708	0.85018169959632	-0.128532791389303	0.621391694877321	-0.0640844675507116	0.649463989420409	-0.63045310919541	0.00235391502108065	0.0190713258909795	0.879039937694306	0.103593157285407	0.455612322069243	0.0317305451093018	0.649042018542419
ENSG00000166913	YWHAB	-0.183937646565451	0.303241415711434	0.158583935862706	0.503832653906734	-0.0536498650024472	0.576779445937273	0.0305752279866178	0.792510227676895	-0.355182651518819	0.00510539531686201	0.0492641553035454	0.746017119788627	-0.125081753620595	0.339981810171697	-0.0826488608580948	0.102779814698625
