gene_name	rho score	Mann-Whitney p-value
SH3GL1	0.07188738788068977	0.6950146378975772
SH3GL2	-0.016582822649066454	0.3867795832749611
SH3GL3	-0.012332721216826638	0.8011551104656011
SH3GLB1	0.08304929747749233	0.44939571969771275
SH3GLB2	0.03289159359718766	0.5460500370659883
SH3KBP1	-0.022331918925782596	0.5051466999135896
SH3PXD2A	-0.19514621458778944	0.9792859165054759
SH3PXD2B	0.09932116781296811	0.1669227785409817
SH3RF1	-0.004690167572885526	0.8673415935817117
SH3RF2	-0.06099423526620772	0.5079158826194051
SH3RF3	-0.006508624347275192	0.9479088059271331
SH3TC1	-0.011607799580568253	0.9097317698517022
SH3TC2	0.10692651441832225	0.3553174038693456
SH3YL1	-0.05824566046227239	0.3853566855906607
SHANK1	0.08049786969289202	0.3120313184229696
SHANK2	0.022718855850941123	0.994475667903683
SHANK3	-0.13736990224450854	0.5631726191050196
SHARPIN	-0.03807569408492628	0.797143811562854
SHB	-0.04359518997727705	0.6280788325198627
SHBG	0.13918639545612332	0.14836273560308172
SHC1	-0.01964141928423253	0.9344718700530348
SHC2	0.03773505484267815	0.7765062277442031
SHC3	-0.02277403108107542	0.8196930015226556
SHC4	-0.13586482950343817	0.057074460270647366
SHCBP1	-0.0411323948241682	0.3736239968839923
SHCBP1L	0.022142737683454428	0.7678975730658013
SHD	0.010107686557578289	0.9661733351323404
SHE	-0.047401450376826214	0.7104233029315503
SHF	-0.019328567819127115	0.7747298583341942
SHFM1	0.05352255110047728	0.514895166543263
SHH	-0.12694771410935363	0.08884563904543753
SHISA2	0.002050010846420166	0.9220923969360351
SHISA3	0.0254912746131598	0.9015032871896465
SHISA4	0.09139861812336512	0.25928424076095946
SHISA5	0.1515835273445928	0.05286014995368333
SHISA6	0.03129821435930397	0.6649173424094286
SHISA7	-0.14247202976953663	0.48004795144782664
SHISA8	-0.02061494834878069	0.8422168730529969
SHISA9	0.14326625908105223	0.12195994756853046
SHKBP1	-0.051059761218649746	0.754051996337312
SHMT1	-0.05506196914256264	0.6011515082178168
SHMT2	0.1656375711949074	0.10569695464012238
SHOC2	0.36539654747851247	0.08712921464161166
SHOX	-0.062226254997031376	0.6353010714620781
SHOX2	-0.021851251045254066	0.5230060120488407
SHPK	0.15410583517692647	0.013090075451873677
SHPRH	0.06373329329451395	0.5585078364632462
SHQ1	-0.0069645008882714505	0.9365367387766746
SHROOM1	-0.08343831895738173	0.41194948291887223
SHROOM2	0.024134263510555226	0.7626140604886726
SHROOM3	-0.09456920450775336	0.15705462838328602
SHROOM4	-0.03167511751482802	0.8933600339010244
SI	0.04865023439162323	0.39346205727545425
SIAE	0.053416977441328915	0.34726733027613044
SIAH1	-0.1814040929184466	0.03478201952836558
SIAH2	0.0175089301013746	0.35172516267520815
SIAH3	0.09911544498373294	0.44835892582614845
SIDT1	-0.24705845311526917	0.08949704971034209
SIDT2	0.016896694628875563	0.6453473786418441
SIGIRR	0.19814141876457136	0.10934948949205202
SIGLEC1	0.037520098373603254	0.20513686629184735
SIGLEC10	-0.07797553645917205	0.24722276100241303
SIGLEC11	0.01056996977354833	0.9001328774341452
SIGLEC12	-0.025406487087230215	0.8415399310207718
SIGLEC14	0.014142664786602319	0.8864758787206856
SIGLEC15	0.04726227393390634	0.6309876721198531
SIGLEC5	0.1845803208565631	0.13567965819093925
SIGLEC6	-0.04792370031903456	0.7047384689359877
SIGLEC7	-0.12554054768465095	0.06564212177730913
SIGLEC8	0.018183017061183387	0.7233552260634609
SIGLEC9	-0.1164347586006955	0.2601741826333722
SIGLECL1	-0.12204260671638005	0.5168305145557812
SIGMAR1	-0.12344636804846153	0.15634093593306284
SIK1	0.2011847496147563	0.012467838483839724
SIK2	0.0020565769210460633	0.8605367943322547
SIK3	0.08230803075415095	0.19614007844370673
SIKE1	-0.1968735324045042	0.169162965090081
SIL1	0.025074126486336657	0.81120610201103
SIM1	0.030284557490698517	0.7838120240374051
SIM2	-0.15192027152102877	0.9028739905540946
SIMC1	-0.09255473638156934	0.40001925910427927
SIN3A	-0.29638184846066545	0.004383827594013645
SIN3B	0.11218520725946356	0.1393470878921202
SIPA1	0.06561983065638145	0.28071180242915017
SIPA1L1	-0.1447378318631519	0.34328615868884593
SIPA1L2	-0.0760093195237571	0.3095986517732032
SIPA1L3	0.096627248672613	0.14966511270171984
SIRPA	-0.03814588310902468	0.6784631144757509
SIRPB1	0.06694240857687413	0.8796147063175385
SIRPB2	0.06389683648568976	0.8727925447873794
SIRPD	-0.019486162752244365	0.680999673160384
SIRPG	0.006482706807900159	0.8408631061088698
SIRT1	0.15671714168075862	0.028549988660660223
SIRT2	-0.03582935962781509	0.7091346120222541
SIRT3	-0.05987049999980474	0.3631708619000238
SIRT4	0.029705603141886586	0.7705433965545981
SIRT5	-0.15462565547750856	0.05989892085227043
SIRT6	-0.215859266249984	0.002230324559248342
SIRT7	0.07479486155262259	0.32509482972689263
SIT1	0.04859121709736963	0.8381569873929575
SIVA1	0.1072763743100749	0.7065597289413336
SIX1	0.059512544261921506	0.32185991040582573
SIX2	0.025143262104994884	0.6452066778323637
SIX3	-0.09559333980407643	0.40997951428896406
SIX4	0.1314244476133363	0.3671513284776774
SIX5	-0.08032983330580283	0.599947336729308
SIX6	0.018071442328500085	0.7652480391237395
SKA1	0.179426717031174	0.03712678155159945
SKA2	-0.07172787564812479	0.33238104610078634
SKA3	0.042321681927805964	0.4795099823205835
SKAP1	-0.06182237206861343	0.21329748678924454
SKAP2	-0.18519012685463487	0.023729595455916772
SKI	0.04651654048503828	0.7207623745765996
SKIDA1	-0.12060822821425791	0.17503707546384573
SKIL	0.04247949549801106	0.5337613050341983
SKIV2L	0.005562241782688095	0.3078802641623479
SKIV2L2	-0.0060355570692064014	0.9028739905540946
SKOR1	-0.1899155362617246	0.4822031151024281
SKOR2	0.0883599175658543	0.24056309060074754
SKP1	-0.017747266228884975	0.8530634758569726
SKP2	0.21666139273058946	0.006372562334800388
SLA	0.175203143638651	0.06326796223980082
SLA2	-0.0719572652562643	0.9165962815751697
SLAIN1	-0.0338835681936897	0.5507018284825462
SLAIN2	0.24505331975209457	0.05390890925324112
SLAMF1	0.19130144992390444	0.13186516823674393
SLAMF6	-0.12476157964930652	0.14167769268887895
SLAMF7	-0.12002691901715686	0.38713958087379263
SLAMF8	0.06053055667804985	0.20421006330641367
SLAMF9	0.21004548782946328	0.029895652161659327
SLBP	0.009482837137099484	0.8912326496502219
SLC10A1	-0.14406994211956023	0.11564536199657215
SLC10A2	-0.242857304988209	0.19243777053766908
SLC10A3	0.022524676989074465	0.8166844706434222
SLC10A4	-0.1633266478289481	0.26713072241222513
SLC10A5	-0.024574938071631608	0.7731918929020891
SLC10A6	0.052108511852880436	0.4651098690943001
SLC10A7	-0.0063399994835194595	0.5182330178978289
SLC11A1	0.04721493450847602	0.7110679592742877
SLC11A2	-0.15294805402907202	0.06314499820971854
SLC12A1	-0.028484278547706524	0.975834549640191
SLC12A2	0.06263562622143301	0.6867200999598138
SLC12A3	0.025570436590041514	0.5062534176952562
SLC12A4	0.13820971223084252	0.0977929992134012
SLC12A5	0.23549636531921914	0.03346451273851587
SLC12A6	0.033743254534240714	0.5748680444437739
SLC12A7	0.013101276040198796	0.9001328774341452
SLC12A8	0.07277000821405756	0.36853241332654185
SLC12A9	0.14725204289270058	0.08162568446632104
SLC13A1	0.026153346682889114	0.9145362513546722
SLC13A2	-0.011629471557412258	0.7838120240374051
SLC13A3	-0.0405864822133925	0.614468757353057
SLC13A4	0.03881854101632721	0.11225428481792539
SLC13A5	-0.01669434213764176	0.9951662003639801
SLC14A1	0.21127756325204325	0.046526374996524886
SLC14A2	-0.24160003588115783	0.04496309188930602
SLC15A1	0.15256018940720842	0.12088834259612113
SLC15A2	0.27178174235116026	0.09657155289887179
SLC15A3	0.06350598154966847	0.5062534176952562
SLC15A4	0.0721436368936004	0.4026421658255869
SLC15A5	-0.0809715259107497	0.8031627348219619
SLC16A1	-0.22322308468062846	0.013476461719513328
SLC16A10	-0.006745441078638249	0.5814240017132798
SLC16A11	0.11725099794057292	0.2906294677084603
SLC16A12	-0.02056768034286965	0.8841830364144796
SLC16A13	0.03861993795976005	0.5961647243220649
SLC16A14	0.09340687732911923	0.3213873486519646
SLC16A2	0.004094129337531884	0.9427338511450932
SLC16A3	0.13573449078300484	0.029570405806494757
SLC16A4	-0.033602699307454055	0.3480509153370611
SLC16A5	-0.06145037604441836	0.9510019983013435
SLC16A6	-0.1031523725418622	0.28548675277610724
SLC16A7	-0.06035283126957678	0.4551223311918261
SLC16A8	0.07785129851435924	0.9882611240284869
SLC16A9	-0.036282131097415814	0.6811660499842238
SLC17A1	-0.005142850665324532	0.8830291739973526
SLC17A2	-0.12801637948961234	0.09814424205987146
SLC17A3	0.08797196995741445	0.6628093014885617
SLC17A4	0.01900141819915792	0.5891592760371842
SLC17A5	0.06146643842721856	0.47308008115208333
SLC17A6	-0.011497660419497726	0.8523847262884683
SLC17A7	-0.13093420784365709	0.031159786990345016
SLC17A8	-0.11060388232278189	0.9565170836368113
SLC17A9	-0.10572620668605281	0.4603638089335307
SLC18A1	-0.09524451940461835	0.4811248762516309
SLC18A2	-0.031499264451296104	0.6273004439952439
SLC18A3	0.08736266239180403	0.4049148012441084
SLC18B1	-0.0013163493062677233	0.851027555541554
SLC19A1	0.13501355250406824	0.44713402612742903
SLC19A2	-0.010992025721935519	0.9617872332331804
SLC19A3	0.01075416686318992	0.5258255278487369
SLC1A1	0.11748988807164963	0.848992627752468
SLC1A2	0.014887852726932563	0.9008180453580779
SLC1A3	-0.28051709811793996	0.04144475154361716
SLC1A4	0.04033347009035274	0.9303434686903159
SLC1A5	-0.10729970217582004	0.08755428045661409
SLC1A6	0.09219503689084725	0.18173766553951853
SLC1A7	-0.01690109337221539	0.8707477158725061
SLC20A1	-0.016567032284835484	0.8496708259178622
SLC20A2	-0.04868525979714324	0.2696421376384298
SLC22A1	-0.028565474976860558	0.823457395338251
SLC22A10	0.02213605590483081	0.4551223311918261
SLC22A11	-0.19024499450259905	0.2048275928161296
SLC22A12	0.005667692043664949	0.9417454345536229
SLC22A13	0.04005789647579141	0.7791606315847076
SLC22A14	-0.04269829679429878	0.4693706976297546
SLC22A15	-0.14375226769173954	0.44939571969771275
SLC22A16	-0.05045067499306236	0.36165930631379406
SLC22A17	-0.07589024409807733	0.3030512693476777
SLC22A18	-0.14401100481876192	0.19273325624760052
SLC22A18AS	-0.026611551612151535	0.7292007247380601
SLC22A2	-0.04985557967691381	0.9035594510757669
SLC22A23	-0.034216666366078924	0.6994961725770387
SLC22A24	-0.022852718370718093	0.7778345463329942
SLC22A25	-0.037133471984764695	0.868161346380913
SLC22A3	0.10130940465644296	0.31707534934565285
SLC22A31	0.054688327376707	0.2777877732472259
SLC22A4	-0.09634758860823234	0.8381569873929575
SLC22A5	0.006028672790839108	0.9420451049795764
SLC22A6	0.06449605334348939	0.316238805584827
SLC22A7	-0.006752292501078024	0.8461262080621728
SLC22A8	0.04559281521066605	0.6340673997914213
SLC22A9	-0.0102373897440264	0.9159095419119032
SLC23A1	0.011003369635770898	0.8314001270038023
SLC23A2	-0.0691959696715203	0.36074900124574294
SLC23A3	0.07918909064710968	0.9668632740585754
SLC24A1	0.09983442893362104	0.34815600877633035
SLC24A2	-0.23108772607267256	0.005599144224227575
SLC24A3	-0.05387852521930094	0.8628324579476494
SLC24A4	0.04626500851891139	0.6219110169941433
SLC24A5	0.19186046302398385	0.043652112894722976
SLC25A1	0.4785178720248254	0.0013635968535757389
SLC25A10	0.14892381021712842	0.042580488121228256
SLC25A11	-0.18214338779871922	0.14238268200265608
SLC25A12	-0.0213720874708445	0.8038322323899596
SLC25A13	-0.014045644982641875	0.6626930305878653
SLC25A14	0.049003277319397194	0.8085227193246649
SLC25A15	-0.04369323439823517	0.25944221121971023
SLC25A16	0.15294543478575862	0.055787250177942095
SLC25A17	-0.06425983334390922	0.6626930305878653
SLC25A18	-0.21805099906479494	0.08343667656268332
SLC25A19	0.22844123855581577	0.03699779700511403
SLC25A2	0.14717338132486427	0.0873939307691398
SLC25A20	0.08515367394778722	0.13957881177359846
SLC25A21	-0.08334528180843977	0.9516912610764569
SLC25A22	0.08267691343568574	0.1590944974854156
SLC25A23	0.13322904233371682	0.13590666653673114
SLC25A24	0.04516724445405923	0.5475048236337106
SLC25A25	-0.01856989247612019	0.48870005116039006
SLC25A26	0.012475393183948436	0.694375283328964
SLC25A27	-0.16729624297103993	0.04126953859274537
SLC25A28	0.08669583351131398	0.1469103154161035
SLC25A29	-0.054822454150151044	0.7918037537176078
SLC25A3	0.03623111750805513	0.9551381067774835
SLC25A30	0.013426420599280958	0.8051716588776473
SLC25A31	0.0314321936925424	0.7566833140801096
SLC25A32	-0.11517606074241989	0.12195994756853046
SLC25A33	-0.024234155638704933	0.8816631224659636
SLC25A34	0.04885712371864062	0.7078467529191004
SLC25A35	0.030521222877646314	0.9682432258147051
SLC25A36	0.14339476934560527	0.09796849487688127
SLC25A37	0.006516648491833717	0.8727337468144921
SLC25A38	-0.04424618772449467	0.7514235310069598
SLC25A39	-0.08348534307243022	0.2584676791414534
SLC25A4	0.0832817580536392	0.3602943882874813
SLC25A40	-0.05847254069785112	0.8864458163098735
SLC25A41	0.00148638510949702	0.8673415935817117
SLC25A42	0.09288477775592907	0.818940618116837
SLC25A43	-0.003107357075287901	0.8613110530697266
SLC25A44	-0.048465051223626744	0.47094737175748136
SLC25A45	0.030975167811351373	0.49360354240382387
SLC25A46	0.12936175207076164	0.17257246593752384
SLC25A47	-0.0028962873459835864	0.9779053196059094
SLC25A48	-0.13469700654124353	0.07503069933871105
SLC25A5	0.08715213699088376	0.22300171667819713
SLC25A51	-0.08234254593878979	0.2800934227435792
SLC25A52	-0.0726308451906913	0.21393479708954988
SLC25A53	-0.13785566177257677	0.5168305145557812
SLC25A6	0.15091694696817962	0.11462165225181788
SLC26A1	0.008011298721728252	0.9131632158795909
SLC26A10	0.0015432888390040321	0.8768847399228178
SLC26A11	0.04976798617812306	0.32466948976490273
SLC26A2	0.04565189699963478	0.6502175702815709
SLC26A3	-0.014141094722407354	0.8280263312658949
SLC26A4	0.054367071219658114	0.986880197720704
SLC26A5	0.02064572754442814	0.3354116779104188
SLC26A6	0.054461761542922725	0.34084953960478004
SLC26A7	-0.012926305463282509	0.8578177419662277
SLC26A8	0.0994483623499613	0.11767526535870343
SLC26A9	0.12765902265645013	0.1072573266158837
SLC27A1	-0.02454056597252167	0.679730940670586
SLC27A2	-0.02925429050654449	0.6458278974798775
SLC27A3	-0.024186570341997022	0.7911369272166726
SLC27A4	-0.03906136414073955	0.7898037331503087
SLC27A5	0.0467790226963496	0.4478410387010574
SLC27A6	-0.03126385099083716	0.6589300285122763
SLC28A1	0.09715979593285895	0.3259465968399671
SLC28A2	-0.010944325427229201	0.696132386302128
SLC28A3	-0.016629308377481288	0.3844098666620698
SLC29A1	0.35652881743277454	0.026423072362488732
SLC29A2	0.02568761097470576	0.5196328684289337
SLC29A3	-0.006873329991677136	0.7181727295434657
SLC29A4	-0.1133066472365535	0.480739732316232
SLC2A1	0.21617314701658283	0.24485839395342734
SLC2A10	-0.1495107160857639	0.057881402380479514
SLC2A11	0.07364805492792333	0.21714195659697177
SLC2A12	0.0615547021971694	0.7213387076644346
SLC2A13	-0.0358552760869734	0.8557795573077193
SLC2A14	-0.0777674981740336	0.3584795349218711
SLC2A2	0.04956665324067646	0.8099252088146225
SLC2A3	-0.07573878403147559	0.41392505493462495
SLC2A4	0.18251655076485276	0.06653512242818142
SLC2A4RG	-0.20321938379114277	0.005810988847891658
SLC2A5	0.1603991256726823	0.06598563822291803
SLC2A6	-0.12441266548624773	0.04681279618510712
SLC2A7	-0.0567586800097196	0.36215025571941273
SLC2A8	-0.027837951667625482	0.6236225006624652
SLC2A9	-0.19062618939390705	0.34815600877633035
SLC30A1	-0.07104619817056758	0.26496683027962775
SLC30A10	0.0893067438959106	0.3708413944596557
SLC30A2	-0.09926577579362912	0.24125745786820796
SLC30A3	-0.09268742428485092	0.45303518678573873
SLC30A4	-0.16443874999089286	0.10207477674576046
SLC30A5	0.0702347626504745	0.7162326162696044
SLC30A6	-0.03507932811930214	0.5772786227110689
SLC30A7	0.07196899434297027	0.848992627752468
SLC30A8	-0.0708406287614109	0.809864131282453
SLC30A9	0.14367901532385788	0.07819842645567733
SLC31A1	-0.11002950753886394	0.2878726363547075
SLC31A2	-0.05798467937056117	0.41541040647879224
SLC32A1	0.07641503082654964	0.2751142250031152
SLC33A1	-0.1872446778282086	0.15278581851822942
SLC34A1	0.09251712934911616	0.49688711152691023
SLC34A2	-0.1361680973109337	0.44732349166955276
SLC34A3	0.22170294069659302	0.011121746250496358
SLC35A1	0.10896936118123986	0.23786066266512085
SLC35A2	0.04246612239205	0.6421042994263138
SLC35A3	-3.3748207072222904e-05	0.7771695854107821
SLC35A4	0.08100878732705125	0.1921511444429176
SLC35A5	-0.06449336067789636	0.8233083563562736
SLC35B1	0.043597300416227364	0.6080163524588835
SLC35B2	0.07737870514490992	0.3616406271405799
SLC35B3	-0.029866352667832843	0.9214051735692356
SLC35B4	0.055730668925018045	0.8031627348219619
SLC35C1	-0.0036550870268737823	0.9664161586867868
SLC35C2	0.026009901783242514	0.993094615913972
SLC35D1	0.0397662657498957	0.5388946367528308
SLC35D2	-0.23604584679712093	0.08102103549733149
SLC35D3	0.03597161596852456	0.6013263658949113
SLC35E1	0.15164545451437764	0.16167244899588973
SLC35E2	-0.10385950209905166	0.20087012221811518
SLC35E2B	0.3390896596983844	0.00913308783777841
SLC35E3	-0.030280275619245078	0.3850178248514178
SLC35E4	-0.11942980242298624	0.1294415997072099
SLC35F1	-0.0129579886488596	0.754051996337312
SLC35F2	-0.05899101407960095	0.15883842290130767
SLC35F3	-0.011702658923678243	0.7674647933196639
SLC35F4	-0.06667696792183768	0.6628093014885617
SLC35F5	0.15602736602769138	0.04050388092821649
SLC35F6	0.09107889695205912	0.3544171804075561
SLC35G1	0.13312419788073582	0.10907729804255092
SLC35G2	0.030143601023790673	0.8597901626346491
SLC35G3	-0.02706263378423041	0.840824683870439
SLC35G4	0.027884100653629867	0.8719713804939893
SLC35G5	-0.0386542492010706	0.7402631564362583
SLC35G6	0.10367822653237069	0.2774047583955309
SLC36A1	-0.030956225584093555	0.7072031363323701
SLC36A2	0.00947320804425542	0.8849472103827316
SLC36A3	0.045693706317915556	0.7220635110559348
SLC36A4	0.09183441721267076	0.2878726363547075
SLC37A1	0.009337221211465107	0.6758660084117648
SLC37A2	-0.10745404547059885	0.46299715775754857
SLC37A3	0.04009068233884541	0.4370442188486534
SLC37A4	-0.045093206453732944	0.4925116064227322
SLC38A1	-0.12004031223665228	0.10706871312079537
SLC38A10	-0.09391429290716724	0.5584845047891758
SLC38A11	0.007462828880215318	0.8727337468144921
SLC38A2	0.028308012026866267	0.4519936444104473
SLC38A3	-0.004581714147734385	0.4149149397790871
SLC38A4	-0.2266925186468809	0.8618969428489006
SLC38A5	-0.06041258144787767	0.3634842314562704
SLC38A6	0.14026785302893613	0.11393009457866106
SLC38A7	0.013047984375037056	0.9207180088825029
SLC38A8	0.22596450067523124	0.04110049720575223
SLC38A9	-0.11990338169453611	0.5101369508137771
SLC39A1	0.06821995707907669	0.7227067140691898
SLC39A10	-0.09035897946023175	0.8618969428489006
SLC39A11	-0.11851253979327592	0.1895012103335073
SLC39A12	0.08960869593344996	0.16454448579850234
SLC39A13	0.032713809051825415	0.6784631144757509
SLC39A14	-0.06808682172505338	0.3672712613463288
SLC39A2	-0.020331931782134292	0.7851424214139117
SLC39A3	-0.02165302447648165	0.7014200504180652
SLC39A4	0.054225353476500815	0.11482069301143606
SLC39A5	-0.032072658635054214	0.6236225006624652
SLC39A6	0.06991349377210489	0.40850571964585125
SLC39A7	0.04621648395851204	0.4840317620761454
SLC39A8	0.14795463425369837	0.02383687568996687
SLC39A9	-0.29594839396986267	0.0013073368140564298
SLC3A1	0.058546545029982903	0.6564261416347756
SLC3A2	-0.0954948982980222	0.4488223787973321
SLC40A1	0.14083900969854582	0.06209422087142516
SLC41A1	0.006342378370107146	0.9358484010828211
SLC41A2	0.06454993225341954	0.4370442188486534
SLC41A3	-0.12163379462525752	0.2370919440975665
SLC43A1	-0.09487877503047974	0.11186349907329182
SLC43A2	-0.10363792660024107	0.9269045607066809
SLC43A3	0.26315230928079497	0.03088990638604015
SLC44A1	0.07921130190308646	0.8884968194697425
SLC44A2	-0.14468954871199202	0.1517943419343799
SLC44A3	-0.09920906773327996	0.26794620719910867
SLC44A4	-0.126373206423081	0.22392277678610495
SLC44A5	0.06416900742419675	0.391807053775058
SLC45A1	0.19352356891300315	0.056866146348456055
SLC45A2	-0.013224447009401867	0.8265589380771888
SLC45A3	0.025072985935007744	0.8332636411391805
SLC45A4	0.0067963683874887664	0.9996138647967154
SLC46A1	-0.01924460007742426	0.7351520726790464
SLC46A2	0.15286244358870651	0.13242782207424586
SLC46A3	-0.08816398515770241	0.13275513280638107
SLC47A1	0.1570681138127406	0.17503707546384573
SLC47A2	-0.09267795029711869	0.35576805617579643
SLC48A1	0.10593596069856703	0.328044462106744
SLC4A1	0.003042632019588598	0.4865291782048825
SLC4A10	0.03125609907490964	0.3548671119303166
SLC4A11	-0.031075688107822765	0.995856736444953
SLC4A1AP	0.04788732020404827	0.5861785534522232
SLC4A2	0.031105018329169818	0.490331625471941
SLC4A3	-0.053672199298427266	0.36675713952815525
SLC4A4	-0.0038099674779631617	0.730600641056788
SLC4A5	0.024212215202118966	0.45303518678573873
SLC4A7	0.08404378313062767	0.4104714807080323
SLC4A8	-0.03454577739947994	0.7682041353661142
SLC4A9	-0.03463254375378119	0.8280263312658949
SLC50A1	0.004290127982325288	0.9358484010828211
SLC51A	0.14148258942524386	0.08723381812098484
SLC51B	-0.08408550997169399	0.2601741826333722
SLC52A1	-0.054290630454419904	0.35172516267520815
SLC52A2	0.17255901596442727	0.016051428136271986
SLC52A3	-0.07352442197486245	0.6254603069919543
SLC5A1	-0.05263954095802353	0.5903535200435902
SLC5A10	-0.1524941940991173	0.12533708497850313
SLC5A11	-0.00036965441384281816	0.9471382064020335
SLC5A12	0.019189497510325924	0.8114260614071169
SLC5A2	-0.08503850376107218	0.6489376953717834
SLC5A3	0.07708150639050376	0.286798486276022
SLC5A4	0.1081627501425358	0.15883842290130767
SLC5A5	0.060183659256711826	0.5468306052959042
SLC5A6	0.083788640019083	0.3259465968399671
SLC5A7	-0.0026714965515308837	0.9718179914423956
SLC5A8	-0.10553445407638734	0.17401607788197238
SLC5A9	-0.12311439488152394	0.45616793047393644
SLC6A1	0.13637766252166691	0.32466948976490273
SLC6A11	-0.24035812175731888	0.13069373017894925
SLC6A12	0.04817386886545689	0.4892435839416889
SLC6A13	0.001589079653176173	0.8789320792409072
SLC6A14	-0.02831029270813618	0.6873568192994942
SLC6A15	0.05753751780950836	0.5436149116663203
SLC6A16	0.13035367761638977	0.06861387490891638
SLC6A17	0.08133904304484614	0.4233852989034106
SLC6A18	0.1325517168757152	0.1771016421664542
SLC6A19	-0.08015686936676102	0.34549430748052656
SLC6A2	0.031294233345335536	0.3548671119303166
SLC6A20	-0.001147598079182496	0.9033178796808834
SLC6A3	0.1156176367391078	0.3388969763617946
SLC6A4	-0.040810857616997126	0.6230104181098304
SLC6A5	-0.09717684320623403	0.3384600475011468
SLC6A6	-0.19234482566132738	0.09991559773975213
SLC6A7	-0.03589704864804511	0.38915819160531573
SLC6A8	-0.16066564023096622	0.605374675535808
SLC6A9	0.0005411244147766071	0.8612168171407313
SLC7A1	0.05123859483851747	0.42539293410198875
SLC7A10	0.14652395021808942	0.04925782673134657
SLC7A11	0.14217885943229805	0.24721658085906906
SLC7A13	-0.10482323477636885	0.18920938056612657
SLC7A14	0.0442753304511642	0.6181231597153993
SLC7A2	0.032769363392805645	0.6765630813718072
SLC7A3	-0.1363221553482317	0.14860586828272013
SLC7A4	-0.03795417402716047	0.8408631061088698
SLC7A5	0.08653271001174134	0.7844771440002646
SLC7A6	-0.034048118362975804	0.47789805045647815
SLC7A6OS	0.1669381525971331	0.0702256918686101
SLC7A7	-0.1006901905411214	0.46828896234251216
SLC7A8	-0.050661062763320906	0.6285284921439082
SLC7A9	-0.032400768063268325	0.7227067140691898
SLC8A1	0.04251895497607908	0.6049180050968466
SLC8A2	-0.13585281406372338	0.08868338474167882
SLC8A3	0.03290868744145236	0.7751800017404525
SLC8B1	-0.06406041242119641	0.5567633969044594
SLC9A1	-0.08925556706426198	0.14811990686814624
SLC9A2	0.01008127092351165	0.7927169455727511
SLC9A3	-0.09091744181833729	0.12091930879179838
SLC9A3R1	0.02241446016544309	0.8212883099764258
SLC9A3R2	-0.07507762448506501	0.4811248762516309
SLC9A4	0.10672633120230714	0.07474886783339117
SLC9A5	0.009154587958247399	0.9841694948015571
SLC9A6	-0.019302277044290755	0.8557795573077193
SLC9A7	0.022964054069546495	0.32851059487589807
SLC9A8	0.024542249173178095	0.986880197720704
SLC9A9	-0.0232497593469868	0.6660857614907675
SLC9B1	-0.0401000861982917	0.7324550642335889
SLC9B2	0.10630043842174329	0.11676966048037049
SLC9C1	-0.09600251101038464	0.1361339680486263
SLC9C2	0.06310964340432508	0.5213180360667232
SLCO1A2	-0.1010806272541432	0.23848844028730742
SLCO1B1	0.02223614687892697	0.5449000592240489
SLCO1B3	-0.026679990115548752	0.5550216169793925
SLCO1B7	0.03539299155736753	0.6501833341546086
SLCO1C1	-0.027715734689280486	0.7395322931131372
SLCO2A1	0.137645881346881	0.9015032871896465
SLCO2B1	-0.10176960383895695	0.686853113946367
SLCO3A1	-0.05764222491795045	0.40069891507583
SLCO4A1	0.13171760490677062	0.12946591519655762
SLCO4C1	-0.0639484167039101	0.3401530233455522
SLCO5A1	0.07860893009896408	0.09450606586997362
SLCO6A1	-0.10534112921199168	0.3544171804075561
SLFN11	0.071888333990431	0.2947542669973229
SLFN12	-0.11147367298221801	0.06413426197341433
SLFN12L	0.015622290479946002	0.7924707325777394
SLFN13	-0.2706650841859691	0.1211268788123599
SLFN14	0.026595551953376265	0.6563619686395455
SLFN5	-0.18896587121321332	0.26422556656276086
SLFNL1	0.04350698284314034	0.4441983414918447
SLIRP	0.02595860110516339	0.6873568192994942
SLIT1	0.1160470909694995	0.15403208395355203
SLIT2	-0.13580094073041601	0.3782902943541291
SLIT3	0.015350548308496697	0.8395098095922506
SLITRK1	-0.026041470966203153	0.7639339128099335
SLITRK2	-0.14488588189806112	0.29659659998717725
SLITRK3	-0.0751768040881457	0.30386462037549444
SLITRK4	-0.11719955611662557	0.06450851975146948
SLITRK5	0.04259068933978386	0.43849628104211125
SLITRK6	0.04295608711549894	0.46775827934140746
SLK	-0.009662379768742388	0.9200309033854976
SLMAP	0.051820571856128546	0.3910674726950454
SLMO1	0.01593165001701932	0.6918200429517583
SLMO2	-0.009925323162387471	0.9455971564197135
SLN	-0.019739345066772704	0.6975742219154393
SLPI	-0.07071483945858126	0.24651020535252854
SLTM	-0.14024505776584884	0.04092928045924197
SLU7	-0.0693633297027664	0.4077214600646748
SLURP1	0.06947967367680409	0.48254845683132996
SLX1A	0.05473242357691118	0.5235692936263245
SLX1B	-0.05243591427982641	0.4411395136956029
SLX4	0.003783425267458028	0.8835656670534457
SLX4IP	0.1494377452811914	0.1590944974854156
SMAD1	0.0345748055823038	0.6804564313355423
SMAD2	-0.004472064257500986	0.8496708259178622
SMAD3	0.006455337890999513	0.9854993107185013
SMAD4	0.06946210799709579	0.34771148896655335
SMAD5	-0.03122610786601897	0.5326239287375208
SMAD6	0.16494330402877475	0.08533087144000517
SMAD7	-0.03651187441866536	0.6383896771030524
