transcript	gene_id	gene_name	Estimate_treatmentDRUG	Pr...z.._treatmentDRUG	fdr_Pr...z.._treatmentDRUG	qvalue_Pr...z.._treatmentDRUG
ENST00000456935	ENSG00000104774	MAN2B1	0.163784311164873	0.111414581849374	0.600212399860455	0.498094349344605
ENST00000457054	ENSG00000170248	PDCD6IP	-0.049227334357177	0.653377310233701	0.927907013980426	0.770036141353178
ENST00000457167	ENSG00000168259	DNAJC7	0.3623102000898	0.025343811343386	0.392834058515104	0.325998637852155
ENST00000457308	ENSG00000163214	DHX57	0.03044453206069	0.924206946817052	0.986613154394684	0.818754223183828
ENST00000457354	ENSG00000139921	TMX1	0.200145411831586	0.171241633024478	0.686232015106248	0.569478886379641
ENST00000457408	ENSG00000158604	TMED4	0.149794493757021	0.47438349564428	0.867503035947756	0.719909086092401
ENST00000458013	ENSG00000143376	SNX27	0.015705517099228	0.941464820546507	0.990227647713015	0.821753759178125
ENST00000458035	ENSG00000213799	ZNF845	0.184860988552641	0.65604130393457	0.927951526260253	0.770073080468503
ENST00000458128	ENSG00000226784	PGAM4	-0.136191303943872	0.677095386862769	0.93307447336108	0.774324427164285
ENST00000458258	ENSG00000119314	PTBP3	-0.087644380108729	0.522975132249486	0.886328019341065	0.735531252273728
ENST00000458385	ENSG00000164323	CFAP97	0.220175063689942	0.534882459901922	0.886992835797232	0.736082959169895
ENST00000458578	ENSG00000185651	UBE2L3	0.292384106446234	0.207468969327951	0.714867136805048	0.593242128049229
ENST00000458587	ENSG00000185825	BCAP31	0.38656999517467	0.003497620945542	0.160829741058289	0.133466728188745
ENST00000458591	ENSG00000092108	SCFD1	0.160879320367463	0.374822458539585	0.816561409385515	0.677634490727536
ENST00000458657	ENSG00000198520	ARMH1	0.474010340555518	0.148100924763896	0.652025145129437	0.541091854308699
ENST00000460006	ENSG00000101290	CDS2	-0.047438465919911	0.878943667950591	0.974962872172277	0.809086079465704
ENST00000460680	ENSG00000163930	BAP1	-0.023887040091675	0.92601674196513	0.987016959387499	0.819089326199369
ENST00000460843	ENSG00000181090	EHMT1	-0.207993199207107	0.288743478215808	0.772521171490942	0.641087105761516
ENST00000460851	ENSG00000144895	EIF2A	-0.035702041378688	0.835382295442076	0.969325329375992	0.804407688596621
ENST00000464265	ENSG00000185808	PIGP	-0.081455380957739	0.800908307090607	0.959597444887223	0.796334872546737
ENST00000464506	ENSG00000123595	RAB9A	-0.005824128003378	0.986456793028544	0.996811520697314	0.82721747490783
ENST00000464845	ENSG00000102030	NAA10	0.185057853817049	0.391094577093804	0.826197710926745	0.685631305434102
ENST00000465139	ENSG00000140350	ANP32A	0.23739142109648	0.078584249496417	0.558532823530765	0.463505991193853
ENST00000465271	ENSG00000143771	CNIH4	-0.360284525313834	0.113388651666001	0.604597853061404	0.50173367678805
ENST00000465503	ENSG00000109689	STIM2	0.840088610358033	0.025776188462483	0.393757803897831	0.326765220407724
ENST00000465784	ENSG00000095383	TBC1D2	-0.323570981906683	0.454645977911995	0.857504392723745	0.711611577256944
ENST00000466444	ENSG00000111832	RWDD1	-0.224481352779876	0.611282646688604	0.921463433715814	0.76468884942769
ENST00000466490	ENSG00000144867	SRPRB	0.131612604232964	0.41499912805604	0.83904003575326	0.696288681772915
ENST00000466681	ENSG00000156928	MALSU1	0.097518884461872	0.729687336910984	0.946349115446634	0.785340567807036
ENST00000467317	ENSG00000137210	TMEM14B	0.045258660678617	0.854789419045225	0.970401654150372	0.805300891216732
ENST00000467789	ENSG00000114850	SSR3	0.153974705855843	0.178137044896277	0.692016779872149	0.574279451384384
ENST00000467963	ENSG00000028310	BRD9	0.154265210625754	0.603836027706506	0.917976264771168	0.761794975280901
ENST00000468694	ENSG00000136279	DBNL	-0.077670918674013	0.655485440504304	0.927951526260253	0.770073080468503
ENST00000468695	ENSG00000176261	ZBTB8OS	0.427279798452047	0.1525730840268	0.654211569895126	0.542906288367893
ENST00000468812	ENSG00000196262	PPIA	0.078617454299528	0.303979551279403	0.780674404953621	0.647853176435151
ENST00000469044	ENSG00000114098	ARMC8	-0.066389804307936	0.765443594691075	0.95469049887309	0.792262777263889
ENST00000470487	ENSG00000173905	GOLIM4	0.5374732432869	0.007190805419964	0.210919922041438	0.175034739964503
ENST00000471115	ENSG00000162642	C1orf52	0.546641350744986	0.187311283763234	0.699437549577607	0.58043767713736
ENST00000471181	ENSG00000012048	BRCA1	0.38691193302609	0.011844129192574	0.272717558671341	0.226318341595129
ENST00000471696	ENSG00000198843	SELENOT	0.035909664107757	0.878754237922806	0.974962872172277	0.809086079465704
ENST00000472487	ENSG00000162601	MYSM1	0.449521272663167	0.076601654028173	0.55295175659467	0.458874467578498
ENST00000472947	ENSG00000169251	NMD3	-0.110257242547204	0.503322820753312	0.880496910544951	0.730692228050914
ENST00000473414	ENSG00000114744	COMMD2	0.094063130677257	0.751280119713135	0.952653070426826	0.790571989808458
ENST00000473835	ENSG00000163714	U2SURP	0.105683585170551	0.362383328966008	0.807098219094544	0.669781334725093
ENST00000473989	ENSG00000157741	UBN2	-0.285189358699773	0.34145136409295	0.798377277621535	0.66254414390784
ENST00000474315	ENSG00000101365	IDH3B	0.369299044345087	0.042446749508649	0.458555723715863	0.380538647478125
ENST00000474629	ENSG00000173193	PARP14	0.61936993240693	0.145899904761523	0.651346805216024	0.540528924789276
ENST00000474879	ENSG00000100258	LMF2	-0.08649495106869	0.726563249380468	0.946349115446634	0.785340567807036
ENST00000475153	ENSG00000197024	ZNF398	0.2495900019375	0.386353278731687	0.824037469749227	0.68383860017844
ENST00000475243	ENSG00000124164	VAPB	0.053396999695158	0.903785960416855	0.984288904586559	0.816825413155643
ENST00000475892	ENSG00000102710	SUPT20H	-0.08735309977356	0.684760590238426	0.93573412796822	0.776531577385327
ENST00000476071	ENSG00000088833	NSFL1C	0.126182464246378	0.55465645666957	0.896576512623029	0.744036102547113
ENST00000476120	ENSG00000198039	ZNF273	0.424531048596663	0.342776186949357	0.800607019299694	0.664394525090647
ENST00000476371	ENSG00000120333	MRPS14	-0.046685195911533	0.845621785275904	0.97023905500272	0.805165956122634
ENST00000476781	ENSG00000136522	MRPL47	0.141548952396166	0.465145810532264	0.863119093720016	0.716271012550438
ENST00000476832	ENSG00000119523	ALG2	0.218146477585218	0.447781667408924	0.854303599513381	0.708955355872858
ENST00000477703	ENSG00000168273	SMIM4	-0.045392822843742	0.922931653869645	0.986613154394684	0.818754223183828
ENST00000477853	ENSG00000127463	EMC1	0.007204529686763	0.953601895000903	0.991587411012913	0.822882177078659
ENST00000477892	ENSG00000114023	FAM162A	0.241628509024537	0.242034114453237	0.748634954844819	0.621264806952925
ENST00000478753	ENSG00000179918	SEPHS2	0.012283041306688	0.952753540494719	0.991343824626622	0.822680033633077
ENST00000479257	ENSG00000128595	CALU	0.014996589739779	0.928123025225004	0.987774656906975	0.819718111697722
ENST00000479303	ENSG00000197448	GSTK1	0.106487800292325	0.564158467913512	0.90153894986483	0.748154247973121
ENST00000479665	ENSG00000163512	AZI2	0.255192316341757	0.429238013592075	0.844811577950415	0.701078273850778
ENST00000480798	ENSG00000077984	CST7	0.036758724637448	0.781037125748179	0.957698272999797	0.794758819160001
ENST00000480945	ENSG00000197312	DDI2	-0.02323248473083	0.931450149012099	0.988400893725395	0.82023780276155
ENST00000481195	ENSG00000113575	PPP2CA	0.179241656674786	0.289264450107194	0.772521171490942	0.641087105761516
ENST00000481445	ENSG00000131174	COX7B	-0.018446509194386	0.887222433657909	0.977096848818918	0.81085698874644
ENST00000481739	ENSG00000186350	RXRA	0.099209234817336	0.635429917895355	0.927342911990082	0.769568013713846
ENST00000483063	ENSG00000115350	POLE4	0.093403853924219	0.789360329486124	0.95779299370541	0.794837424414146
ENST00000483273	ENSG00000233954	UQCRHL	0.23959600849978	0.5755622897899	0.906445952642157	0.752226390361671
ENST00000484800	ENSG00000065328	MCM10	0.079792557954174	0.763534571841051	0.954232639994124	0.791882816902418
ENST00000485050	ENSG00000151576	QTRT2	0.021798659407589	0.924298772310988	0.986613154394684	0.818754223183828
ENST00000485511	ENSG00000112640	PPP2R5D	0.043965508588161	0.862703711480525	0.971237649829097	0.805994653497795
ENST00000487273	ENSG00000168615	ADAM9	0.203343163880893	0.378239245226498	0.818016405638724	0.678841938977871
ENST00000487519	ENSG00000108064	TFAM	0.183936489744045	0.381483337296346	0.819817498492158	0.680336600156396
ENST00000488353	ENSG00000157916	RER1	-0.221362837591248	0.276078098824706	0.768332293798948	0.63761090915351
ENST00000488633	ENSG00000144021	CIAO1	0.249066708961869	0.199420292941406	0.709212304491166	0.588549389240949
ENST00000489294	ENSG00000152332	UHMK1	0.291310178276601	0.280426674649467	0.768332293798948	0.63761090915351
ENST00000489432	ENSG00000214022	REPIN1	0.192191881224335	0.377144517239081	0.818016405638724	0.678841938977871
ENST00000489671	ENSG00000114126	TFDP2	-0.158206300831233	0.412086681465347	0.836423865539225	0.694117617661548
ENST00000490107	ENSG00000185420	SMYD3	-0.157866811249638	0.679060323057957	0.934031157752216	0.775118344599915
ENST00000490882	ENSG00000136068	FLNB	-0.203889165205037	0.270743449123969	0.768332293798948	0.63761090915351
ENST00000491306	ENSG00000197756	RPL37A	-0.201077038908112	0.028100298468207	0.4017039727085	0.333359455689189
ENST00000491415	ENSG00000117597	UTP25	-0.115843902291241	0.704988089099982	0.941407613061178	0.781239795453715
ENST00000491431	ENSG00000197362	ZNF786	0.452666431434601	0.335086478799479	0.793268515852124	0.658304569100517
ENST00000492112	ENSG00000188529	SRSF10	0.165829344464021	0.32318803546227	0.78621538816897	0.652451436034619
ENST00000492406	ENSG00000138459	SLC35A5	0.353795069175463	0.443976340327296	0.850950240074417	0.706172525347769
ENST00000492622	ENSG00000102531	FNDC3A	0.121273056607618	0.669636341597363	0.932077654108959	0.77349720327335
ENST00000492758	ENSG00000128524	ATP6V1F	-0.096965026265177	0.758871731915934	0.953896885324755	0.791604186364933
ENST00000492933	ENSG00000163636	PSMD6	0.232842663766133	0.131799080280749	0.637180381219344	0.528772726908648
ENST00000493112	ENSG00000172340	SUCLG2	0.286761458102562	0.193294451023443	0.703102466308476	0.583479057680129
ENST00000493344	ENSG00000115211	EIF2B4	0.016759169459463	0.943745011423819	0.990227647713015	0.821753759178125
ENST00000493442	ENSG00000123575	FAM199X	0.567177512373075	0.085635854677442	0.567517444495779	0.470961999991267
ENST00000494664	ENSG00000113845	TIMMDC1	0.12754916590085	0.522083142856552	0.886328019341065	0.735531252273728
ENST00000495186	ENSG00000147155	EBP	-0.130246344415274	0.742323868828537	0.949687600482624	0.788111054608349
ENST00000495461	ENSG00000113811	SELENOK	-0.114702335186863	0.762641839659003	0.953896885324755	0.791604186364933
ENST00000495893	ENSG00000173889	PHC3	-0.01500916974148	0.942584415988891	0.990227647713015	0.821753759178125
ENST00000496455	ENSG00000163655	GMPS	-0.167740074473294	0.143414919454902	0.645533617197274	0.535704772365083
ENST00000496811	ENSG00000174953	DHX36	-0.305225079360194	0.14166621237413	0.644857239443279	0.535143471170097
ENST00000497473	ENSG00000134330	IAH1	0.555725443108572	0.186609531787873	0.698801141281598	0.579909545135769
ENST00000497547	ENSG00000160214	RRP1	0.143060102325761	0.493161108816498	0.878780451797547	0.729267801625929
ENST00000498907	ENSG00000245848	CEBPA	0.195973259732693	0.120417426656864	0.617929218287226	0.512796889893235
ENST00000498926	ENSG00000247077	PGAM5	-0.097826549837706	0.644382584472503	0.927907013980426	0.770036141353178
ENST00000499023	ENSG00000171566	PLRG1	-0.198603672662827	0.289675783954693	0.772720119252282	0.641252205242568
ENST00000499666	ENSG00000109270	LAMTOR3	0.020921018756636	0.940582019128768	0.990227647713015	0.821753759178125
ENST00000500576	ENSG00000214113	LYRM4	-0.244088200550607	0.598154594795243	0.915746465365457	0.759944546192107
ENST00000500728	ENSG00000163956	LRPAP1	0.155643123532266	0.186546231877575	0.698801141281598	0.579909545135769
ENST00000500893	ENSG00000247315	ZCCHC3	0.159177560912075	0.566482532912328	0.902509671753505	0.748959814615274
ENST00000501597	ENSG00000229117	RPL41	-0.735149976617993	0.006783058434464	0.203782455538256	0.169111617192134
ENST00000502346	ENSG00000174695	TMEM167A	0.190825905953669	0.607757233395537	0.919977117365185	0.763455409772396
ENST00000502412	ENSG00000196670	ZFP62	0.866682499492002	0.067558853215265	0.536136861553594	0.444920400307095
ENST00000502492	ENSG00000159210	SNF8	0.06850300749691	0.783967733586738	0.957698272999797	0.794758819160001
ENST00000502935	ENSG00000108039	XPNPEP1	-0.000359535657249	0.998201265205812	0.99946862120036	0.829422505571168
ENST00000503039	ENSG00000113761	ZNF346	-0.525319423777661	0.280463904619057	0.768332293798948	0.63761090915351
ENST00000503362	ENSG00000129128	SPCS3	-0.013407050368341	0.918128138685138	0.986613154394684	0.818754223183828
ENST00000504156	ENSG00000170445	HARS	-0.103173262612143	0.697435217151557	0.940373055808629	0.780381254174514
ENST00000504169	ENSG00000168564	CDKN2AIP	0.560679678614337	0.042241733196194	0.457810275710309	0.379920027403993
ENST00000504968	ENSG00000138802	SEC24B	0.0742306773016	0.721791537103634	0.945448023484682	0.784592784498007
ENST00000505459	ENSG00000153037	SRP19	-0.519385663252542	0.150875006534906	0.652025145129437	0.541091854308699
ENST00000505490	ENSG00000183684	ALYREF	0.32004301403972	0.002732732753446	0.14992009514342	0.124413211492305
ENST00000505747	ENSG00000138050	THUMPD2	0.779905081646937	0.067083144702739	0.535303493656139	0.444228818725735
ENST00000505820	ENSG00000197530	MIB2	0.000494586881728	0.998982539320629	0.999736547789095	0.829644848061792
ENST00000505992	ENSG00000151247	EIF4E	0.268743227534449	0.089953617456154	0.570537589961952	0.473468308410169
ENST00000506030	ENSG00000112851	ERBIN	-0.201402006726335	0.443873935362489	0.850950240074417	0.706172525347769
ENST00000506447	ENSG00000101639	CEP192	0.31560818878412	0.046536850233582	0.467012465253288	0.387556588418097
ENST00000506538	ENSG00000134987	WDR36	0.027775941047284	0.883834232318522	0.976380698948968	0.810262682125003
ENST00000506587	ENSG00000013375	PGM3	-0.403154337784645	0.172906267582108	0.686232015106248	0.569478886379641
ENST00000507030	ENSG00000120519	SLC10A7	0.26349469687088	0.520516939696973	0.886328019341065	0.735531252273728
ENST00000507110	ENSG00000112996	MRPS30	0.121613755248813	0.537835740195024	0.887172413601238	0.736231984230797
ENST00000507469	ENSG00000116698	SMG7	0.185624928533052	0.372954804082033	0.814740948391117	0.6761237566362
ENST00000507488	ENSG00000017260	ATP2C1	0.225954384970298	0.127768538996984	0.629267535153764	0.5222061449563
ENST00000507544	ENSG00000163626	COX18	0.019799085059889	0.95482024539612	0.991587411012913	0.822882177078659
ENST00000507606	ENSG00000243317	STMP1	-0.111423169345309	0.730608962486633	0.946349115446634	0.785340567807036
ENST00000507668	ENSG00000164300	SERINC5	-0.135596979877017	0.567766998204173	0.902959917234717	0.74933345689601
ENST00000508632	ENSG00000145247	OCIAD2	0.311684868396941	0.29939775149694	0.778340369322388	0.645916245509771
ENST00000509061	ENSG00000174720	LARP7	-0.081540359268298	0.70301824585714	0.941407613061178	0.781239795453715
ENST00000509156	ENSG00000172262	ZNF131	0.271848795214925	0.346103826126177	0.802595040724748	0.666044311463647
ENST00000509437	ENSG00000155329	ZCCHC10	-0.035155699242839	0.943034903492077	0.990227647713015	0.821753759178125
ENST00000510092	ENSG00000053900	ANAPC4	-0.050871920868019	0.82714220793096	0.96730165852072	0.802728318063492
ENST00000510175	ENSG00000250312	ZNF718	0.281192963007096	0.407800620613809	0.835988034882003	0.693755937716775
ENST00000510461	ENSG00000217128	FNIP1	-0.347492065762235	0.245641681526051	0.751235533851194	0.623422932490486
ENST00000510515	ENSG00000138758	SEPT11	-0.23684847852184	0.351646620199554	0.804229073783214	0.667400335819781
ENST00000511437	ENSG00000150756	ATPSCKMT	-0.139306531267824	0.729584173787755	0.946349115446634	0.785340567807036
ENST00000511455	ENSG00000172932	ANKRD13D	0.444174091188211	0.08651430141054	0.568585944111089	0.47184870879766
ENST00000511833	ENSG00000182903	ZNF721	0.358491756090844	0.26241849859693	0.764511878328228	0.634440485885753
ENST00000511912	ENSG00000171503	ETFDH	-0.212029862707569	0.432685567368975	0.845418698306076	0.701582100860345
ENST00000512369	ENSG00000070190	DAPP1	0.145114793002622	0.68007475237678	0.934362285005467	0.77539313501377
ENST00000512478	ENSG00000198856	OSTC	-0.141263314443489	0.378015262534366	0.818016405638724	0.678841938977871
ENST00000512635	ENSG00000164244	PRRC1	-0.128468504021544	0.578909324530669	0.908840695637394	0.754213700111248
ENST00000512982	ENSG00000082074	FYB1	0.416624238659212	0.074368566517319	0.550429993838908	0.456781748768748
ENST00000513374	ENSG00000145779	TNFAIP8	0.426774379475298	0.05301056416084	0.489329008697502	0.406076272764922
ENST00000513900	ENSG00000113048	MRPS27	-0.223810444488699	0.361435974553949	0.806329407164379	0.669143325783236
ENST00000514743	ENSG00000163110	PDLIM5	-0.04970903843285	0.872944802803669	0.973817306902131	0.808135416686999
ENST00000514747	ENSG00000146067	FAM193B	0.003684502739221	0.991674539049217	0.997457780663439	0.827753782450642
ENST00000515393	ENSG00000175471	MCTP1	0.599128937832376	0.157675051059125	0.661468055866474	0.548928181049996
ENST00000515768	ENSG00000113712	CSNK1A1	0.541306715665133	0.000366123922447	0.046494732280909	0.038584280212796
ENST00000517309	ENSG00000156471	PTDSS1	0.11284033469011	0.381524701345745	0.819817498492158	0.680336600156396
ENST00000517490	ENSG00000085719	CPNE3	-0.158567063765901	0.677214774690187	0.93307447336108	0.774324427164285
ENST00000517878	ENSG00000022567	SLC45A4	0.361798666426417	0.322105444829795	0.785528895025581	0.651881740447415
ENST00000518721	ENSG00000153317	ASAP1	0.0395375651113	0.845655552575347	0.97023905500272	0.805165956122634
ENST00000518802	ENSG00000145860	RNF145	0.275724834157705	0.346150119799024	0.802595040724748	0.666044311463647
ENST00000519065	ENSG00000196591	HDAC2	0.218682608371344	0.050422277286999	0.48541410959123	0.402827440978805
ENST00000519676	ENSG00000174032	SLC25A30	0.59575535463361	0.185711000773775	0.698801141281598	0.579909545135769
ENST00000519728	ENSG00000254087	LYN	-0.017221349129305	0.94250640832883	0.990227647713015	0.821753759178125
ENST00000519807	ENSG00000008988	RPS20	-0.152136087615253	0.23198878405277	0.737673611709077	0.612168388620999
ENST00000519811	ENSG00000105339	DENND3	0.143164601544421	0.310471147524883	0.780785209743117	0.647945129283078
ENST00000519948	ENSG00000253719	ATXN7L3B	0.053257469213893	0.871457912634808	0.973675934862544	0.808018097194615
ENST00000519973	ENSG00000147454	SLC25A37	0.589052559615762	0.088730625736268	0.568585944111089	0.47184870879766
ENST00000520121	ENSG00000164040	PGRMC2	0.317432211875622	0.142839083886824	0.645076435391534	0.535325373881954
ENST00000520429	ENSG00000112237	CCNC	0.121226314198671	0.644715578230368	0.927907013980426	0.770036141353178
ENST00000520527	ENSG00000076554	TPD52	1.01315774260074	0.002788425985878	0.151339264771947	0.125590928535298
ENST00000520539	ENSG00000104517	UBR5	0.235411570753555	0.044466205128046	0.464326218913748	0.385327370689533
ENST00000520547	ENSG00000253626	EIF5AL1	0.075280396903979	0.809407063621969	0.961207768985091	0.797671221702383
ENST00000520810	ENSG00000104365	IKBKB	0.316219118615859	0.181839300238306	0.696412113865881	0.577926978536887
ENST00000521022	ENSG00000104299	INTS9	0.103665783276774	0.728876869341702	0.946349115446634	0.785340567807036
ENST00000521158	ENSG00000078668	VDAC3	0.477629658633473	0.001165720587805	0.090796681339022	0.075348849715074
ENST00000521389	ENSG00000113269	RNF130	-0.00850419635184	0.968375572612618	0.992869901654596	0.823946469222337
ENST00000521508	ENSG00000253710	ALG11	0.329138655879456	0.359525698670122	0.806104350501341	0.668956559478228
ENST00000521604	ENSG00000187735	TCEA1	0.428590864852333	0.023745030818953	0.388038182315379	0.322018715351728
ENST00000521657	ENSG00000145675	PIK3R1	-0.719044210799808	0.030933305478808	0.410120615073184	0.340344119790228
ENST00000521688	ENSG00000120533	ENY2	-0.155302486450477	0.462251661501757	0.862240835769175	0.715542178353272
ENST00000521913	ENSG00000092964	DPYSL2	-0.115684516789084	0.657552198954679	0.929185697661659	0.771097274239418
ENST00000522944	ENSG00000168078	PBK	-0.257478827763277	0.431050422955045	0.844811577950415	0.701078273850778
ENST00000523111	ENSG00000169139	UBE2V2	0.101358919004649	0.676918927582096	0.93307447336108	0.774324427164285
ENST00000523116	ENSG00000104660	LEPROTL1	0.208526933646377	0.478543056432751	0.871090489087234	0.722886182429844
ENST00000523282	ENSG00000123992	DNPEP	0.16349204613234	0.544735407572617	0.891269628209451	0.739632112993344
ENST00000523483	ENSG00000137575	SDCBP	-0.06942045646095	0.593411886281694	0.914374680299217	0.758806151866751
ENST00000523601	ENSG00000104375	STK3	0.221477251135915	0.57193910112955	0.905011095826522	0.751035655095034
ENST00000523731	ENSG00000164941	INTS8	-0.198720809716184	0.246105457899737	0.751235533851194	0.623422932490486
ENST00000523908	ENSG00000113282	CLINT1	0.243096207960923	0.047236348844916	0.470796405786062	0.390696742467012
ENST00000524189	ENSG00000197892	KIF13B	0.260540498479155	0.581611549528641	0.909879529297347	0.755075790224768
ENST00000524300	ENSG00000040341	STAU2	0.014749282045374	0.956214691295025	0.991587411012913	0.822882177078659
ENST00000524767	ENSG00000158636	EMSY	0.22482183185826	0.519575237936163	0.886159919385843	0.735391752260331
ENST00000524782	ENSG00000149182	ARFGAP2	0.040390072360403	0.820402577390322	0.966197472606971	0.801811994501379
ENST00000524794	ENSG00000170322	NFRKB	0.318800249631675	0.191908581493306	0.701071940151286	0.581793998182312
ENST00000525428	ENSG00000074201	CLNS1A	0.143394829728941	0.205156635274134	0.712951230927353	0.591652187735137
ENST00000525566	ENSG00000198431	TXNRD1	-0.009013454196776	0.947644860646207	0.990548690714027	0.822020181039349
ENST00000525634	ENSG00000110700	RPS13	-0.200020615503727	0.04793015296293	0.473907283379083	0.393278346164214
ENST00000525773	ENSG00000178685	PARP10	-0.102207839331134	0.796802960750239	0.959597444887223	0.796334872546737
ENST00000525815	ENSG00000110660	SLC35F2	0.218447410581517	0.471693013963842	0.865834330039388	0.718524288004475
ENST00000525954	ENSG00000079459	FDFT1	0.21450165125522	0.044505050242533	0.464326218913748	0.385327370689533
ENST00000526991	ENSG00000255112	CHMP1B	-0.176492197525896	0.442945248974794	0.850950240074417	0.706172525347769
ENST00000527372	ENSG00000196535	MYO18A	-0.265710829842668	0.150813786456804	0.652025145129437	0.541091854308699
ENST00000527447	ENSG00000137504	CREBZF	0.335316285193258	0.216538555837102	0.728220548388206	0.604323636621178
ENST00000527786	ENSG00000151702	FLI1	0.000585845034794	0.997809242924447	0.999234684700053	0.829228370213526
ENST00000527958	ENSG00000168092	PAFAH1B2	0.055066433241782	0.78417785040744	0.957698272999797	0.794758819160001
ENST00000528080	ENSG00000166471	TMEM41B	0.317115948394785	0.329347846563685	0.789524837190439	0.655197826907952
ENST00000528157	ENSG00000145050	MANF	-0.000115025165051	0.999510429391116	0.999736547789095	0.829644848061792
ENST00000528494	ENSG00000175224	ATG13	-0.052964000563788	0.841263311403406	0.969880718469371	0.804868585720979
ENST00000528718	ENSG00000185000	DGAT1	0.320049453589821	0.18643415027698	0.698801141281598	0.579909545135769
ENST00000528838	ENSG00000185122	HSF1	-0.278928603331307	0.280525720634722	0.768332293798948	0.63761090915351
ENST00000528896	ENSG00000007202	KIAA0100	0.321213889854169	0.011930349609952	0.273703911597044	0.227136879864026
ENST00000528954	ENSG00000110031	LPXN	-0.100975102041296	0.664141322010741	0.930490416508696	0.772180012758889
ENST00000529006	ENSG00000173120	KDM2A	-0.101333754612348	0.612084559034413	0.921463433715814	0.76468884942769
ENST00000529230	ENSG00000175216	CKAP5	0.02494636129056	0.774097098446476	0.95685775621203	0.794061304975667
ENST00000529309	ENSG00000149499	EML3	0.313877558136597	0.292986420661027	0.775010050466995	0.643152535523485
ENST00000529639	ENSG00000149806	FAU	0.138785239152734	0.432579928343204	0.845418698306076	0.701582100860345
ENST00000529689	ENSG00000137500	CCDC90B	0.717748713921996	0.071490347501305	0.547421059868362	0.454284744360595
ENST00000530028	ENSG00000255302	EID1	-0.023275034992013	0.923325257840861	0.986613154394684	0.818754223183828
ENST00000530167	ENSG00000188486	H2AFX	0.024341301596097	0.838366083682427	0.969477710464169	0.80453414409635
ENST00000530758	ENSG00000254999	BRK1	0.135861777570588	0.709575507322445	0.942862652842736	0.782447279826636
ENST00000530907	ENSG00000148925	BTBD10	-0.071309815824695	0.843567022707244	0.97023905500272	0.805165956122634
ENST00000531120	ENSG00000149100	EIF3M	-0.029503626438097	0.783764213056697	0.957698272999797	0.794758819160001
ENST00000531165	ENSG00000149187	CELF1	0.140424655541034	0.44819351981904	0.854303599513381	0.708955355872858
ENST00000531206	ENSG00000004897	CDC27	0.014252578518364	0.943178272034492	0.990227647713015	0.821753759178125
ENST00000531224	ENSG00000029363	BCLAF1	0.102309513744519	0.348546384336512	0.804229073783214	0.667400335819781
ENST00000531273	ENSG00000166181	API5	0.066616582290471	0.643746561223592	0.927907013980426	0.770036141353178
ENST00000531382	ENSG00000117676	RPS6KA1	0.484434825967876	0.291152164183011	0.774742692250918	0.642930664704571
ENST00000531967	ENSG00000093144	ECHDC1	0.232055365128503	0.228549356619149	0.736400009137706	0.611111472362258
ENST00000532090	ENSG00000254470	AP5B1	0.014626644103664	0.951266324597152	0.991334529547974	0.822672319986788
ENST00000532219	ENSG00000254996	ANKHD1-EIF4EBP3	0.039554237279804	0.909386059023458	0.985039501041726	0.817448305740074
ENST00000532324	ENSG00000203705	TATDN3	-0.848717624545433	0.08711299569315	0.568585944111089	0.47184870879766
ENST00000532642	ENSG00000117410	ATP6V0B	0.020580145131068	0.87427474134774	0.974006594236781	0.808292499332765
ENST00000533050	ENSG00000197798	FAM118B	1.18359764515755	0.028358798627569	0.401936728219042	0.333552610986558
ENST00000533290	ENSG00000123444	KBTBD4	-0.395090834935943	0.272207508907754	0.768332293798948	0.63761090915351
ENST00000533524	ENSG00000134802	SLC43A3	-0.015068970205237	0.872287924625741	0.973817306902131	0.808135416686999
ENST00000534025	ENSG00000175348	TMEM9B	0.210866724596216	0.633392637567453	0.927342911990082	0.769568013713846
ENST00000534064	ENSG00000149262	INTS4	-0.332438345337492	0.112058811399951	0.600661887104752	0.498467362392218
ENST00000534358	ENSG00000118058	KMT2A	0.453531373441281	0.005808034944137	0.192857328750331	0.160045253484547
ENST00000534548	ENSG00000151503	NCAPD3	0.136913031855544	0.235520875921364	0.741097858447822	0.615010045927191
ENST00000534842	ENSG00000182544	MFSD5	0.277732070345524	0.398129421978166	0.830346619259587	0.689074332930731
ENST00000534898	ENSG00000100890	KIAA0391	0.162100368288799	0.511793462712523	0.881973492557582	0.731917589534626
ENST00000535273	ENSG00000065600	TMEM206	0.510475814905444	0.122117904599294	0.618004231836086	0.512859140897746
ENST00000535424	ENSG00000182149	IST1	0.065590683926144	0.66481641673025	0.930490416508696	0.772180012758889
ENST00000535468	ENSG00000044090	CUL7	0.491937756536948	0.111135875199312	0.600212399860455	0.498094349344605
ENST00000535923	ENSG00000215021	PHB2	0.197372217506011	0.084014980083292	0.566886028090657	0.470438010577606
ENST00000536133	ENSG00000018610	CXorf56	-0.60812439186892	0.074636191385301	0.550429993838908	0.456781748768748
ENST00000536254	ENSG00000189042	ZNF567	0.503929247975951	0.169470414965034	0.684499902698079	0.568041469553299
ENST00000536272	ENSG00000165185	KIAA1958	-0.082300252492367	0.850494105636393	0.97023905500272	0.805165956122634
ENST00000536340	ENSG00000101040	ZMYND8	0.124624990723331	0.567375055047374	0.902643323331909	0.749070727178892
ENST00000536441	ENSG00000149212	SESN3	0.043133865233998	0.848257989484586	0.97023905500272	0.805165956122634
