gene_name	Estimate_treatmentDRUG
MRPS33	0.28082294438287503
MED14	0.015351495910038001
VPS37A	0.048652945704482996
ARID1A	0.087727061303354
PRPF3	0.121647209188316
YARS2	-0.18010012663366798
PCM1	0.084650095315834
TMEM33	0.111428212481779
HPS1	0.18082404523319098
HMGCS1	-0.011521352861638
ZBTB2	0.49053517825336607
RIC8A	0.018475753807546
CEP295	0.292838971956471
CUL1	0.19699933268522896
WDFY4	0.028182222682446
FBXW5	-0.158091502398852
HMGB3	0.154239995804303
LMNB2	0.242980171894587
C5orf22	-0.49483922626237603
DIS3L2	0.167004466440588
MED16	0.466036452930386
HNRNPM	0.11360646478670301
CEP57	0.09088227394448099
CTNNAL1	-0.149627647201871
SHQ1	-0.13665078277878698
PPM1A	0.533086337278834
YLPM1	0.061914103336552
KIAA0319L	-0.156010233052208
ORMDL1	-0.267747676120941
BBX	0.345962395512375
MRPS11	0.053155772858911
RMI1	0.14450905721070598
OAZ2	-0.875469625859529
SLC4A1AP	0.028861852055665004
RNF185	0.298252509201424
MROH1	-0.132417353279947
GTPBP6	0.35181417201402
TRAF7	0.047920990025142
SCMH1	0.6388898541546669
THOC6	0.5565415021526291
TLK2	-0.063094289480398
PIBF1	-0.080108928164902
PTPRCAP	0.147946063293469
RWDD4	-0.004571531668086
SLC36A4	-0.09976898688270401
ITM2C	0.18086511821985
PEG3	0.8552839403381259
ARL6IP6	-0.34444073326411406
SSH1	0.544983269557428
VNN2	0.012257405211776002
ZBTB33	-0.026029749936035
LARP1B	-0.61640609590132
ZNF609	0.22575517463696598
PTPMT1	0.39306332674402295
ATP13A2	0.029668760061039
IMPDH2	-0.062532574936042
ACAP2	-0.07101344638824
YME1L1	0.08087063053062599
STK11	0.8831571977764051
NDUFAF3	0.22476637382765396
NOC2L	0.150409268082268
CARM1	0.45537511103012607
PAK2	0.081782371739705
C16orf58	0.092407086154301
AK4	-0.7400995447274681
KHDRBS1	0.135232333769279
EXOSC3	0.322444732016935
CDCA8	0.10737339884449801
SEPHS1	0.327667473542759
PRR14L	0.16435467831943498
BOLA3	0.3491311817856789
ADI1	0.360574645576986
SP1	0.14666204274745498
UBALD2	-0.31235949714962397
TOB2	0.44790221378867107
ATP11C	-0.270490763219005
TRAK1	0.003087039802034
ZNF84	0.303675079970053
RNF123	-0.10380811723649301
NDUFA12	0.34380517345207295
FAAP100	-0.266095712824015
C16orf72	0.36080638441958296
DEFA3	0.155645919389581
CXorf38	0.101647372036054
TUBB	0.015639273593043
AFMID	-0.38755906078865
RAB11B	0.362782778311201
KLHL15	-0.017469256229111
TASOR2	-0.385387709219558
DENND5A	-0.16765387855890398
PLPBP	-0.171518194168576
PTRHD1	-0.30759634472027103
COA3	-0.252851378371848
RTL10	0.29327332389668
NRROS	0.051406969318425005
IP6K2	0.021162887645292
SIRT7	-0.0015981915414679999
DHX34	0.050236655841858005
NOP10	-0.006061827519866
FES	-0.117823202668145
FOXK1	-0.208491133716192
SHMT2	-0.033130081934622
SYNGR1	-0.25311075670814304
ZGPAT	0.21493794837998398
NFAM1	-0.413771856069727
NFXL1	0.134763746661974
HGS	-0.067132264952515
DDIAS	0.45061622206188107
OGFOD3	0.030132402669146
RBM10	-0.081756710009636
TOP1MT	0.159204757713681
EEF1G	-0.193533873344091
GRPEL2	-0.04610807103805099
NOP56	0.075796830946258
BLZF1	0.29610162341537105
RAB12	0.358065578140887
C16orf54	0.270416924389038
MARCKSL1	0.105962978135189
PEX26	0.23568168625222102
PDE4B	0.526306367743334
MEX3B	-0.146946981187805
IRX3	-0.21579761797515198
GPR132	-0.11084025571183098
SIVA1	0.331304071597769
GTF3C6	0.020181811434214998
SLC52A2	-0.09580166837910199
UQCR10	-0.13207355695544698
IDH2	0.024530805933322002
EIF4ENIF1	-0.122929859444432
MRPL54	-0.178809846604829
SKA2	-0.166226039409875
ZKSCAN8	0.451426523934076
MRTO4	-0.24906200244170001
WDR4	-0.342646127422591
ATP6V0A2	0.18191810594818397
IGLL1	0.09170490605945
CREB3L2	0.233898648983777
ATP6V0C	0.047448199842726003
MT1E	0.618794007522879
PRKCD	-0.027818645932598998
KPNA2	0.010446013296868999
ZNF397	0.278528759793839
DDX41	0.10675565691564201
TGIF1	-0.03461329360681201
CD86	0.047449786086236
CDCA2	-0.15454903121253102
INTS5	0.6715273413632211
NOC4L	-0.17102117602402803
FBXO21	-0.353995592476667
TMEM173	0.12869128936125998
ALG12	0.118492796974039
RAB11FIP1	0.5298910419347039
DNAJA1	0.09074496549601199
EVI2B	0.05104750601910201
PTTG1IP	-0.114581174547555
SNX20	-0.238772974110203
PRMT3	0.51309945094828
HIST2H2AB	0.115126732448815
CSTF2T	-0.014346235206456
DUT	0.12016412998422998
DMTF1	-0.105601609575687
GLRX3	0.12330966751471199
MORF4L1	0.227924090030926
MTA1	0.25826897531388504
IKZF1	0.14161989713589002
POMK	0.026438148722854
HIST2H2AC	0.031512845013869
ZNF789	0.606047368802962
C8orf33	0.126288182995106
HIST1H1B	0.13850751060576
TRAIP	0.43927082686437396
DRG1	-0.157408156921696
P4HB	0.129663439891239
HIST2H3D	-0.176348837046075
FMNL1	-0.008380381883201001
RHEX	-0.636957415391353
PSMG1	0.17202253621146202
EIF3C	-0.236632751505716
TBK1	0.035157857238649004
RSRC2	0.23216788091835303
SS18L1	0.644403468018
IMMP2L	-0.650822484212148
SETD3	0.019823100103352004
ACTB	0.118158104029467
FTL	0.6952371991477699
SELENOF	0.200701020808833
FBXL6	-0.09049380954809401
PAXBP1	0.196594321098192
ACTG1	-0.290014362648922
SRPRA	0.199082669034441
SETD4	-0.120951298060224
C6orf120	0.082657699932346
RGS19	0.10783399333039699
JRKL	-0.24638775444417899
DDX28	0.656821566444045
HEXIM1	-0.43858947971469703
PLA2G6	1.4018836490232
LAMP1	0.104469056830049
TMED9	0.089589022412815
MXI1	-0.28866240982506897
ANXA2	0.067018435975664
XPOT	0.21531639786974502
STAC3	-0.223403503792867
CCDC28A	-0.41425167659771706
AEN	0.633469361843329
PHF12	0.414391862037146
NR2C1	0.14486810466213398
TNFAIP2	0.337363711857253
TMEM186	0.260379396552955
MRPL40	0.24374802585860897
HIST1H2AJ	-0.467331507875242
ACAA1	0.146039650904717
COPB2	-0.021073641368788
TM2D3	0.08576759628136799
TSEN54	-0.9701710884991519
BRWD1	0.35923119927057795
TSSC4	0.7825708023907358
OLIG2	-0.470208744611419
VPS33B	-0.01764091317341
RIOX2	-0.082454429354855
TMEM179B	0.21745781754361201
KNTC1	0.19675528183600602
UBA7	0.235186265023892
PGP	0.35156783435909195
BSG	0.010352233314761998
MCEMP1	0.133047900972672
HMG20B	0.20366956187354396
MRPL12	0.009914902065775
BCL2	-0.083966307105547
TCF12	0.069448526928511
H1FX	0.12396184611096699
NAA38	0.154909645541541
WRB	0.14975948591215898
CAAP1	0.313707049097467
CISD1	0.40931379768504
SREK1	-0.051739018999202996
C2CD3	0.610371137178717
RFTN1	0.127425046157507
HDAC6	-0.18707406798894502
POLR3C	-0.015004730731708
RPS6KA4	0.362420713649104
DLST	0.363520718778189
KPNA4	-0.065350436130431
SYNE3	-0.44170269296470793
TTF1	0.30063432933098
ADGRA3	0.335887509214253
ARID2	0.260563433773252
USP16	0.20714934293666798
TRMT11	0.48121056691581005
TMLHE	0.267595579021056
GPR141	-0.6685281225648871
ABCC5	0.072787632582462
ERCC6L	0.029126714804243
PDZD8	-0.13060937774966
PFDN5	-0.569796911272085
ZMIZ1	-0.027635748833445
CHP1	-0.20050975679888
RPS19BP1	0.18461941161708803
TRAPPC11	0.14498926225355802
HSP90AA1	0.332763110012343
FAM91A1	0.057504871296490005
ZSCAN25	0.484641117491136
BCL9L	1.21672411201587
PGAM1	0.275764313809228
TMEM216	-0.19993829885783396
RSBN1L	-0.235789605074084
NAA20	0.06645258291449001
CMTM7	0.324272557449329
BMP2K	0.161298728760602
RTN4RL2	0.12109535237379501
EXOC7	0.089538399418161
CDKN3	-0.549915273109332
TESC	-0.117251965568333
FOXK2	0.139534747673058
KLHDC10	-0.15515685259516102
TMEM104	-0.5617119503728001
SF3B1	0.162749849536885
ATP5IF1	-0.04871855117874599
KATNA1	0.43192369054492497
TDP1	-0.253846073504707
ACTR8	0.162354777390089
CENPA	0.619843472862053
CENPQ	0.21201129030153
ZNF212	0.821646734884742
PSMF1	0.146264236912072
UXT	-0.0068744891939910005
ZBTB16	0.325032826617349
UBA1	-0.01830216142064
TUBA1B	-0.051081945554485
PNRC1	-0.078934153284874
NLRP3	-0.149715150049258
THEM6	-0.07781425594397
STRADA	0.102136243857657
HMG20A	-0.473206045057543
CDCA4	-0.134146211244882
LIPA	-0.058137319407641996
MTDH	0.203297787048355
SRA1	-0.06326768044167701
TMEM39B	0.10682105808471701
LARP1	0.450383675733876
SPTY2D1	-0.06494891123642599
GNL3L	0.09095130792998099
PNPLA2	-0.043577557957539
RNASEH2B	0.192013990159593
SLC39A9	-0.24983391854676298
ROMO1	0.288039231780383
C2CD2L	0.661319885467156
ZNF687	0.004195121213267
SEL1L	0.135811819416578
HDHD5	0.19803132659849398
ZCCHC7	0.16134209707562802
BRIX1	0.31929177418502397
RAB27A	0.163193274376523
DHX15	0.199493936564635
FNDC3B	0.218897913596829
ATG101	-0.264478674840889
HPS4	0.028134612833095998
HIP1	-0.424243503724965
MID1IP1	0.011679539536851002
SEC62	-0.20458142305409302
AGTPBP1	0.092865015504716
CEP63	0.18282940186215402
MRPL35	0.08897578208357598
TBC1D22A	0.135394406809086
EZR	0.139049309337974
MXD4	-0.717538669597666
TNPO1	0.13868869652471302
STARD7	0.422213925343105
ATF4	0.202981810984815
FAM53B	0.369839689315224
BAG5	0.10547865373191802
LRRC8D	0.262440553532025
FGD3	0.017494590010626997
CLPTM1	0.00190091595842
ZNF644	0.022906689475027
RAD51C	-0.21620125667106402
NIPA2	0.075430624361304
FIP1L1	0.528237195164402
RTN4	0.29067486111819607
PPP2R5E	-0.024364110811321
CBX3	0.295939980863536
MEN1	0.09617516370570699
PRPF4B	0.155478118573904
ZNF394	0.381799311681746
TTC33	0.658675045574729
AKAP1	0.29821472376199104
SUPT7L	0.0007480703057130001
SUV39H1	-0.041837343748022005
ZC3H15	0.04971525655779701
RERE	-0.586057432310617
HNRNPF	-0.037419375130109
ELAC2	-0.011700274583558
LIMS1	-0.7872048714164609
PUM2	0.154221304741344
GZF1	0.08572523768835799
NQO2	-0.7699832083529531
SPRYD4	-0.33662865528334307
PRIM1	0.12159591928724199
UBQLN2	0.12136444262680499
SLC23A2	0.050519253071686004
MYO1F	0.19633921924432002
TMEM167B	-0.254969520050811
TAF13	0.068733454478277
FIBP	-0.288640530989907
SLPI	-0.015259010744818998
FOCAD	-0.207899724112163
SNX10	0.341520451052825
TRPV2	1.17757368030925
XRCC4	0.41502485273778006
PARK7	0.07137631229368901
NF2	0.166875619110539
TPST2	0.320468014856028
MTSS1L	-0.21529278897438
IMPDH1	-0.13661527668432
CRTC1	0.111895795254776
DNAJB12	0.285865987061583
EIF4EBP1	-0.331778865463449
RUNX3	0.29155972283623605
DFFB	0.265019162175714
PSPC1	0.19848658985450898
PTGES2	-0.018794063332305003
NCR3LG1	0.2873319534883
RPL14	-0.020694132558283
KLHL7	-0.3609721051603089
NOSIP	0.176614505522286
PHF10	0.243184099931873
SOCS4	-0.152108840139846
RAP1GDS1	0.160678086436825
PIK3AP1	0.47697323103275296
SEC24C	-0.18502855036863602
SRFBP1	-0.402054036829238
ANP32B	-0.116194038814171
YIF1B	-0.061264006787647
ERMP1	-0.06256086214677901
RPS16	0.025032327425317
RIOK3	0.362765424700063
PRMT7	0.049106009078853
STAMBP	0.473580853599896
BAZ1B	0.236141537041668
NDUFA4	0.471343322786249
ALDH3A2	-0.370838958688474
UBC	-0.12471794788716101
SERINC1	0.021535503699034002
NECAP1	0.13383613741239
HIST1H2BJ	0.059159000138876996
BORCS7	-0.090098510745855
CEP83	0.610286382436316
USP1	0.09394025153141002
EIF4G2	0.243329861591607
CSRP1	-0.09720942951536099
AIDA	-0.147254773577722
KRIT1	0.104059666405901
FPR2	-0.002533649689799
TRAF3IP2	0.0019022504704529998
MIOS	-0.259648570711453
PLAUR	-0.08070789039553
OFD1	0.597944796788367
GPT2	0.3540406244984
SP100	0.612068699392168
INTS12	-0.200866733316615
VRK2	0.35638638649449794
LGALS12	0.36403657558912395
FBXO38	0.278135388042955
RASSF4	0.00676664457227
ZNF326	0.04004551125007601
INSIG1	0.14569726921589402
TMEM201	-0.217041160140297
TUBB4B	-0.181109885323148
PRDX6	0.23395643961361104
H3F3C	0.11091284777819699
NUP43	0.056526909709925
LIN54	0.48507291818740994
PTAR1	0.166470916465762
CPSF7	-0.193858321250749
UPK3BL1	0.43144647508325207
GTF2F2	-0.176468480602661
VAPA	0.18630417930904197
LIMK2	-0.11390453680967301
FOXN2	0.29343314818851196
RANBP3	0.080930962146422
BRAT1	-0.016557633401766
RRP1B	0.225087720597214
PPP1CC	-0.047292816346523
ACSL4	0.056300303111333
CCNG1	-0.104086711006454
CRYZ	0.756238855203967
HNRNPA1	-0.08865440852938902
BROX	0.29796534061304497
MCCC2	0.07896192496847299
ADIPOR1	-0.05149689095742599
HIST1H2AD	-0.161933493070375
ANAPC1	0.20298232332294397
BSDC1	0.041995952365011004
RNF19A	0.14960579014315498
GATA2	-0.278409670822096
SLC25A40	-0.33636617789595097
FCF1	-0.47818681874494107
NBR1	-0.128376204129454
TSTD2	-0.204626443654595
MGAT3	-0.786709413290736
FBXL5	-0.09948311733053901
KAT5	0.19788561897064
KLHL6	0.732141273970273
TEX264	-0.3242381235783
CORO1B	-0.230021532111174
NFYA	0.12961473193796602
CAPRIN1	0.306251798973473
HMGB1	0.200208057378453
BRI3BP	0.139959259442106
DCAF5	0.227878023671311
THYN1	0.283261114295778
TMEM248	0.123756361471504
PPA2	0.101986917017246
RAD1	0.441817955881473
JARID2	-0.039211618672988
DPP8	0.12852492062418402
TAF9B	0.072706763037824
CEP97	0.5819389393588461
MYB	-0.012691154293931
EPB41L3	0.09444198091569399
CIR1	0.139257716164682
TRIM14	0.13495816851929401
KCNQ5	-0.081420699448694
PDPK1	0.26809089311623996
IFNAR2	-0.271554504984804
DPY19L3	0.22107966370731896
SSX2IP	0.941885432172086
IGBP1	-0.366346879446017
PKN1	0.311495691833129
RBPJ	-0.117194849303752
TMEM230	0.102982650374517
SNRNP48	-0.21986010791094898
RAB5IF	0.5902433979501059
PLSCR1	0.313062363359971
ASCC1	0.34864231614107805
ALDH3B1	-0.09051505053652599
TMPPE	-0.18579099362735899
PODXL2	0.204717997382288
UBE3B	0.37348131509078103
JAK1	-0.28602249351259695
TMTC4	0.526715916522211
FOXM1	0.164128657716487
SOX12	-0.15509004382219
SNRPD2	0.123512174005635
MAP2K3	0.504448000826779
C15orf61	-0.5483569501339679
SRP72	0.3779422689464021
ST3GAL2	0.771982712292909
RAP2C	-0.538955082267469
SMAD4	0.27082576101402694
SNX18	0.492333913356717
TM7SF3	0.067417522138588
DAP3	0.18675398831767398
NELFB	0.370952812861519
EPB41	0.43165052468608706
UBE4B	0.44013913488997103
MAFK	0.130014268426404
ATG5	-0.13405051857529302
RPS2	-0.021906459524593004
ZNF772	0.6940936177755649
NT5C2	0.208070066734414
LRRC41	0.097427805963935
E2F1	0.30949440999056393
MBTPS1	0.268797449556411
DICER1	0.18957802060774104
LYAR	0.49587779230703793
TRIM24	0.259767075413241
C1orf162	0.45662416738106804
TP53BP2	0.144293638795076
P4HTM	0.436005879010529
RASAL3	-0.006332493616576
HIST1H1C	0.121470771263503
SUGT1	0.13981634956633
ICMT	-0.600604159836707
PYCR2	0.124974850956394
ASH2L	0.171558819138458
FOXO3	0.08649358285650799
SOWAHD	-0.32185010524340896
CORO2A	0.38388395581770396
ZNF136	-0.0018850082383150002
SEPT6	0.08106268589429
NUDT1	-0.248218360482038
PPM1G	0.36996484805285995
SPINT1	-0.142514369716232
DYRK2	0.27932847939720196
TRIO	0.702899250534927
RNF13	0.36587536499451706
KPNA1	-0.21297639240610503
C7orf26	-0.042485756201004
SLC35F6	0.35208945246465995
ABCB10	0.23201310619314303
PIGC	-0.136423698022649
DTNBP1	0.091042638874532
DROSHA	0.675173640886082
MRRF	-0.6737325019062789
UNC119B	0.028452024832227002
MCPH1	0.039833066514573995
SMC4	0.102525931613396
RPL10	-0.383560933853091
BABAM2	0.025867870148857004
TPM4	-0.20387937899254102
USP7	0.289763731822857
PUS7L	0.26451664192242
MAP3K2	-0.019499402354562
MIA3	-0.289788546714624
GYG1	-0.45027163877837606
HSPD1	0.17280665561161002
RNF41	-1.45912505391433
THUMPD3	-0.14497027740839702
IDH1	-0.031208446044747998
RSU1	0.22691814664409696
SKAP2	0.008481404791896
NPTN	-0.057929553442308
UBE2G2	0.437011545825147
STAT5A	0.113992512806938
WDR35	0.351128037133089
HDAC4	-0.08812204423034402
NISCH	0.332690174230923
PTK2B	0.08789696067839099
EXOC1	0.158768852224911
RNF6	0.018679025573522
GANAB	0.080861012395502
NFATC3	-0.24336709563829198
OSTF1	0.202594970226399
MTMR2	-0.28928144535186606
E2F3	0.044692714506855996
APP	0.21234048209117998
DLG1	0.130333240865035
KNL1	0.167286655042169
ZFYVE26	0.21293081787823004
RPL36	0.021350522382938
CLCN3	-0.298758829426061
SPOP	0.457480278378766
NUP50	0.39495562135616796
RNF14	-1.03558706535456
HGH1	-0.21631711440940302
AZIN1	0.25274378796721203
RBM5	0.342945691516136
TRAF6	-0.123262841084007
MEF2D	0.11976382608334697
UBE3C	0.24516729693422798
NCOA1	-0.29935234675353994
GPAM	-0.20833122889258898
STRBP	0.18008333371486604
FTSJ1	-0.028333213273462002
MALT1	0.470401761413553
RPL35	-0.0013541504578710002
SMARCE1	0.16396962234579698
VPS39	0.13827159113007098
EXO1	0.024802824979515
AP5Z1	0.157974710493496
RBMS1	0.200059911118774
ALDH5A1	0.031119070735378996
ADNP	0.025004154661711003
PFKL	0.32815512248405
WDR3	-0.1105151269894
HPS5	0.19638832910050102
AKT1	0.05995278617161799
POFUT2	0.091409637862748
CTNNB1	0.036791258610996004
POP1	-0.052604242310665995
SMARCA2	0.158254505817215
CDK5RAP2	0.188348746589209
COG3	-0.415597848490715
SAMM50	-0.105450538309947
NASP	0.3820326437003521
PDAP1	0.36228115761769303
LDHB	0.049319313917074996
ATR	-0.264936023835534
HINFP	-0.73252332846708
RHOG	-0.17725474212359302
ZFP30	0.28377526637946804
ACPP	0.65560922707972
PLD1	0.023097869032728997
CS	-0.059921297522554
EED	-0.827803729499113
TOR1A	0.014238901923242
FAM114A2	0.310704066614203
AKR1A1	0.20445763668159
MTERF1	0.21741304912738502
SMC6	0.31972932774916496
DGCR8	-0.276075746918562
ACLY	0.007027313846348
NUP62	0.03350147902794
XRCC3	0.62632737075603
PPOX	-0.05525939401867801
LGALS8	-0.18023877596346102
PROSER1	0.509872586096365
MPI	-0.497484438020286
PTTG1	-0.066531052385021
ASS1	-0.4312621664012489
ZC3H7B	-0.26448423489304396
MKLN1	-0.23952914778430104
ABHD2	0.12047363186885199
EIF4G1	0.27558738413484196
SEC61G	0.312875794971896
RPL7	-0.08173218402008099
GDE1	-0.478847274828341
MFF	0.794336620984126
RAI1	-0.19189117211721698
SKP1	0.071023846550271
COL17A1	-0.338935061460254
SPPL3	0.31394713393252505
ARFGAP1	0.053488446637487995
ARFIP1	-0.21098245202844101
YWHAB	-0.025812739752889002
SERPINB8	0.16331106481192903
HSP90AB1	0.21425647282508303
CWF19L1	-0.091126648727595
SLC12A9	0.3362447870413581
SLC12A6	-0.040591628278198996
DDX21	0.14282885992904998
TBC1D20	-0.354803209382772
DPAGT1	0.31739322727054803
PRKAA1	0.06670562541458
UCKL1	-0.117107489673167
ETFB	-0.65783092552565
SETDB2	-0.26080539487039
NDUFV3	-0.19701858535425498
PPTC7	0.15202210759600399
S100A4	-0.09347122640819801
CRKL	0.037208117612526
NRDE2	0.005829565942005
KIAA0586	-0.011482573365958999
ELP5	-0.04706992669174599
ATG7	-0.024109880027392994
IPO4	0.19301080561462902
VPS72	-0.057854609278239
WDR91	0.008106178016036998
DDRGK1	-0.144774311029327
ANXA6	-0.006900471603169001
STYX	-0.035367916339551
ZBTB45	-0.267219985706494
THRAP3	0.333430154845469
HNRNPA2B1	0.25206316849358107
PES1	0.301224343686863
ACAP3	0.249263651314689
SND1	-0.24860529333320996
ALDH9A1	0.234025025431409
FAR1	0.056836596130973
GABPA	0.33367977954394396
NRDC	0.219349697820186
AK2	-0.026579606979876
TMEM205	-0.510123503132812
ANAPC13	-0.37302150839727
WAC	0.392057429336041
LUC7L2	-0.239356968306782
PIP4K2C	0.344665459941097
ZNF649	-0.7955639908838791
SEMA4A	0.133000791089714
NET1	-0.024167801117456002
HIST1H4J	0.257366032278323
NUMB	0.065665008737879
HTT	0.043894641706907
KLHL28	0.636923378554004
GPAA1	-0.032664040061032996
ZNF736	-0.344915887165736
BLM	-0.046550585066403
ITSN2	0.104392410970788
MRPL52	0.310177168628093
SPART	0.03821767818706
C6orf89	0.17757153552650898
MSRB3	1.9475540368363202
POLR3H	0.030907109618082
AP3M1	-0.155249540981056
AP3D1	0.09229210740055699
MINK1	0.166930296183263
TDRD7	0.22672047225083702
GIT2	0.13409333092518902
WARS	0.111065729629612
ZFYVE19	0.58249207841142
RNF220	0.5877906248518759
AGK	0.091127427268121
MFSD12	0.41163023087065703
ARID4A	0.02483117045472
NUDCD3	0.698444826645197
ZNF512	0.14117127067889002
DHCR7	-0.087899434414894
SPNS3	0.29115565276726096
TPRA1	0.002238823587282
SYNJ2	-0.40892753380996705
FBXL3	0.6530938951341129
UBE2H	-0.274861384443645
TLR4	0.140164769435559
TASOR	0.12597560222936902
XIAP	0.571722776822614
VAT1	-0.14216476445742401
TTC3	0.538299832665294
DNM2	0.142310789668896
MBD6	0.7825462439587709
PRMT2	0.285266843447593
CLEC12A	-0.031794905511758995
SFXN4	0.17225822848849698
PCNX3	0.043472411988884005
RET	0.24580182758406896
ZC3H7A	0.115723210892929
PRPF39	0.5295731259202
SLC17A5	-0.5316017082871839
SREBF1	-0.37847234141923597
ERCC6	0.29215548374802003
PDLIM7	0.066993371372293
SVIL	0.36969379480505
GPR160	-0.266704949341783
GTF2E2	0.221417124566603
PRELID3B	0.022704014507537004
ATP5MC1	0.07299163978801801
TRIM4	-0.227479773167647
TRIM13	-0.052696004265178
JPT1	-0.052724324189946
MYO9A	0.7574119344127691
ADD3	0.10302512339647099
NCDN	-0.030309498284996003
ACSL5	0.12193868737475999
PSMD12	-0.038194489651215
UVRAG	0.08117846363362301
RAC1	0.258381742313194
PXK	-0.0013095046564400002
FBRS	-0.24486492910514998
GTF3C1	0.04201962232553201
CENPL	0.392077985067524
RBM38	-0.197699698107201
CDC16	0.153997075108362
CDAN1	0.516855295171832
UBA5	-0.13817389255632
RANGAP1	0.090031226781812
G3BP1	0.19703608567368697
SDAD1	-0.10945981544286201
RBCK1	-0.053496271747226
JAML	0.270471166324614
GALNT6	-0.315294314394324
ZNF770	0.15585479105561903
UPF2	-0.506308406079368
PUS7	0.27932939232631604
ORAI2	0.27774718992741904
LSS	0.065275881014625
ARIH2	0.268610823191475
PITPNM1	0.45283761784281396
ACOX3	-0.03135433002639
RAP1A	0.093426370109157
TBC1D7	0.11465409414983399
SEMA4D	0.36927029965397606
UBE2C	-0.280229959798022
RPS26	0.096645412495759
HIST1H3D	-0.32719260079194
STOML2	0.30028590140480393
PLD3	0.170335659114495
HIST1H2BF	0.168805122157306
CCDC25	0.5567097960489389
MAN1A2	0.290171559565883
SON	0.133216644489311
PEX14	0.555847187746094
ATN1	0.117773144678002
FDPS	0.055318109797410996
TMEM259	-0.125699730787489
PPP4R2	0.04765390749383701
ATP5F1C	-0.027592600551832002
SIAH1	0.375405735135356
SLC39A8	-0.326908395268739
PIK3R4	0.209324646618806
CCDC88B	-0.099905476569615
EDRF1	0.11550818945858302
ITGAL	0.00036793477667800006
MYLIP	0.315896775497496
GOLGA4	0.742850663419672
BICD2	0.408672874136141
FIGNL1	0.08477432848270401
C12orf29	0.596817567980927
SASH3	-0.04995518587569699
POTEE	0.242190876438892
LIG4	0.593700303225413
HIST1H2BK	0.099547925041188
ADAM15	0.21968090498570397
IGF2R	0.108841621737129
TXNDC11	0.293555103348924
CLCC1	-0.009277441990661998
MFNG	0.100716323287019
ZBTB14	0.14819843665805701
PEX2	0.288262744054828
RASSF1	0.266358888590442
RAB4B	0.096416011740172
MOB3A	0.27008310751870895
DCTD	-0.37378013327191495
TRIM38	-0.073674802770153
ADIPOR2	0.11306808373294801
LRBA	0.109352951888191
MCRS1	0.13039942531216
XPNPEP3	-0.54880738361856
GM2A	-0.015582364907324
ZDHHC9	0.379107369282568
CEPT1	0.211440394454621
TOP3B	0.0031844261210199998
ZMYM6	0.31603850201627504
UBE2D3	0.280849503864713
DOK3	-0.09498103515399901
SFPQ	0.22690421051608603
IRF5	0.20485325038443
CDC42SE1	-0.262211224771905
FKBP5	-0.077872664410973
PRRC2B	0.538875005499003
GFPT1	0.10502071190368499
ATP13A1	0.324160817853048
ASNA1	0.09444003686920699
LAGE3	0.24758567704263698
ENTR1	0.11436766204102099
RPRD1A	0.042774463226152
ANAPC11	0.296610790200596
USP33	0.48098474907106603
C7orf50	-0.24117069140247305
ACSL3	-0.011185552899662998
SH3BP1	-0.07570704495370599
SLC29A2	-0.025587305852985
STRN3	0.024178845837357
ARID5A	-0.45130460941610706
QRICH1	0.19245312630003303
POP5	0.10979108165501701
TOR4A	-0.269044955049067
FXR1	-0.174744053259129
AP1B1	0.11415524516204902
POT1	-0.039223550849872
BRPF3	0.477887332372703
SLC30A7	-0.057459346362132
ATP2B4	0.126906130491907
SAP130	0.42374985902917495
TRMT1	0.23001472504201603
MAFG	0.453421783725534
MCTP2	0.079587869801718
GOLGA7	0.039624183990085
CHM	-0.292834539705457
HYAL2	0.07617981008993101
SGO2	0.19954370440890196
COPS5	0.28413336534731604
MAPKAPK3	0.045309503200829
ERI2	-0.068954951717844
PHF8	-0.072621153964663
ANKLE2	-0.10625116543643198
DDX47	0.37489522093649497
C1orf109	0.28621897696360404
RAD23B	0.09087319454269902
SETMAR	-0.491793760063677
MAGT1	0.012882901256937
HMGN5	0.088338019097637
TES	0.6074898999179991
DMAC1	0.5406749482676331
TNKS1BP1	-0.11757295393808401
NF1	0.350002558582279
HSD17B11	-0.039850371420069
PAK4	1.05929470805362
ZC3HC1	0.035769756139394995
WDR55	-0.544255821044075
HNRNPAB	0.29909589656758395
FRYL	0.384460868252655
RHOT1	-0.013511288562968
XAB2	0.054336699384717004
MIGA2	0.334144711095882
WTAP	-0.023773601391518
DCAF4	0.31340021566371506
DNA2	-0.34931593188668497
TRIM33	0.21199566299245998
CASP8	-0.07074617811561099
PSMB10	0.214237634744623
ARHGAP19	-0.128663648315858
VPS13B	0.267326178088644
ARNT	0.18296663637745197
PRKAR1A	0.13281568085909198
ANKRD17	0.042817830292726
REX1BD	0.620612462131222
WDR5	-0.067685510833051
PASK	0.555971852842595
MAX	0.095003326845014
UBL5	-0.06969736364092098
ENTPD4	1.4103928171767601
QSOX2	0.130276858461472
SMIM7	0.140089708349349
HIST1H2AI	-0.233486585989185
TTC37	-0.0965823725299
FUT4	0.001295396599419
ACADSB	-0.17958464553337303
GTPBP3	-0.14324410486083497
STIP1	0.0052619317708779995
MANEA	-0.070356359253195
PRDM10	0.32100798185254703
REV3L	0.359220756110859
TMEM126B	-0.368196307261961
DUS2	-0.229026510607379
VCP	0.041821796658384
EDC4	0.161977798498793
MARCH5	0.108258525860233
RAB3GAP2	-0.13206315810788902
NCOA6	-0.15164759889081697
TGFBR2	0.442021875263995
MAP3K5	0.139425345282278
